epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
25,foolsgold,success,"[0, 12, 9, 34, 21, 93, 15, 38, 90, 65]","[0, 12, 34, 21, 15, 38, 90, 65]","[9, 93]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0025_foolsgold.pkl
26,foolsgold,success,"[0, 84, 12, 64, 52, 60, 4, 50, 14, 27]","[0, 84, 64, 52, 4, 50]","[12, 60, 14, 27]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0026_foolsgold.pkl
27,foolsgold,success,"[4, 9, 86, 84, 95, 41, 38, 17, 52, 93]","[4, 84, 41, 93]","[9, 86, 95, 38, 17, 52]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0027_foolsgold.pkl
28,foolsgold,success,"[3, 38, 17, 96, 10, 11, 55, 66, 34, 52]","[3, 96]","[38, 17, 10, 11, 55, 66, 34, 52]",10,2,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0028_foolsgold.pkl
29,foolsgold,success,"[3, 5, 42, 83, 37, 14, 13, 89, 28, 61]","[3, 5, 28, 61]","[42, 83, 37, 14, 13, 89]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0029_foolsgold.pkl
30,foolsgold,success,"[0, 36, 14, 90, 87, 42, 82, 37, 63, 40]","[0, 36, 40]","[14, 90, 87, 42, 82, 37, 63]",10,3,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0030_foolsgold.pkl
31,foolsgold,success,"[3, 2, 11, 96, 15, 67, 42, 80, 51, 72]","[3, 2, 96, 15, 80, 72]","[11, 67, 42, 51]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0031_foolsgold.pkl
32,foolsgold,success,"[3, 27, 95, 78, 82, 23, 37, 10, 55, 13]","[3, 78, 23]","[27, 95, 82, 37, 10, 55, 13]",10,3,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0032_foolsgold.pkl
33,foolsgold,success,"[1, 27, 31, 11, 24, 43, 50, 63, 64, 18]","[1, 24, 43, 18]","[27, 31, 11, 50, 63, 64]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0033_foolsgold.pkl
34,foolsgold,success,"[2, 93, 20, 1, 78, 33, 24, 5, 57, 77]","[2, 93, 20, 1, 78, 33, 24, 5, 57, 77]",[],10,10,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0034_foolsgold.pkl
35,foolsgold,success,"[1, 63, 27, 59, 75, 45, 20, 29, 67, 93]","[1, 45, 20, 29]","[63, 27, 59, 75, 67, 93]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0035_foolsgold.pkl
36,foolsgold,success,"[4, 37, 92, 94, 14, 22, 28, 18, 17, 24]","[4, 37, 92, 14, 22, 28]","[94, 18, 17, 24]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0036_foolsgold.pkl
37,foolsgold,success,"[3, 95, 71, 24, 18, 49, 84, 7, 67, 0]","[3, 95, 71, 18, 67, 0]","[24, 49, 84, 7]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0037_foolsgold.pkl
38,foolsgold,success,"[3, 8, 86, 33, 74, 35, 51, 22, 40, 47]","[3, 86, 51, 22]","[8, 33, 74, 35, 40, 47]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0038_foolsgold.pkl
39,foolsgold,success,"[4, 36, 63, 62, 76, 71, 98, 22, 44, 66]","[4, 63, 62, 22]","[36, 76, 71, 98, 44, 66]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0039_foolsgold.pkl
40,foolsgold,success,"[4, 43, 44, 96, 29, 3, 77, 32, 63, 27]","[43, 44, 96, 29, 77, 32, 63, 27]","[4, 3]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0040_foolsgold.pkl
41,foolsgold,success,"[0, 62, 19, 13, 51, 24, 35, 58, 89, 39]","[0, 19, 13, 51, 35, 58, 39]","[62, 24, 89]",10,7,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0041_foolsgold.pkl
42,foolsgold,success,"[1, 41, 90, 42, 2, 69, 13, 73, 78, 97]","[1, 41, 90, 2, 69, 78, 97]","[42, 13, 73]",10,7,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0042_foolsgold.pkl
43,foolsgold,success,"[0, 94, 51, 83, 64, 41, 77, 95, 87, 32]","[0, 51, 41, 95, 87, 32]","[94, 83, 64, 77]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0043_foolsgold.pkl
44,foolsgold,success,"[2, 5, 3, 38, 92, 53, 33, 46, 80, 60]","[2, 5, 3, 38, 53, 46, 80, 60]","[92, 33]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0044_foolsgold.pkl
45,foolsgold,success,"[4, 43, 95, 11, 12, 65, 15, 22, 86, 14]","[4, 43, 95, 11, 65, 15, 86, 14]","[12, 22]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0045_foolsgold.pkl
46,foolsgold,success,"[1, 99, 13, 81, 6, 89, 30, 21, 90, 32]","[1, 13, 81, 30, 21, 90]","[99, 6, 89, 32]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0046_foolsgold.pkl
47,foolsgold,success,"[0, 12, 31, 57, 81, 17, 35, 96, 88, 36]","[0, 12, 57, 81, 17, 96, 36]","[31, 35, 88]",10,7,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0047_foolsgold.pkl
48,foolsgold,success,"[4, 2, 83, 62, 97, 32, 51, 86, 82, 87]","[4, 2, 32, 51, 87]","[83, 62, 97, 86, 82]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0048_foolsgold.pkl
49,foolsgold,success,"[3, 89, 52, 97, 8, 79, 11, 76, 16, 77]","[3, 52, 97, 8, 16]","[89, 79, 11, 76, 77]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0049_foolsgold.pkl
50,foolsgold,success,"[3, 6, 85, 39, 36, 58, 62, 15, 35, 5]","[3, 6, 85, 39, 36, 58, 62, 15, 35, 5]",[],10,10,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0050_foolsgold.pkl
51,foolsgold,success,"[4, 35, 46, 44, 94, 91, 86, 84, 61, 50]","[4, 44, 91, 86, 84]","[35, 46, 94, 61, 50]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0051_foolsgold.pkl
52,foolsgold,success,"[4, 75, 35, 21, 95, 83, 55, 52, 2, 31]","[4, 75, 21, 95, 83, 55, 52, 2]","[35, 31]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0052_foolsgold.pkl
53,foolsgold,success,"[4, 33, 18, 36, 63, 14, 54, 37, 73, 9]","[4, 33, 18, 36, 54, 9]","[63, 14, 37, 73]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0053_foolsgold.pkl
54,foolsgold,success,"[0, 62, 86, 6, 3, 68, 9, 26, 28, 97]","[0, 6, 3, 28]","[62, 86, 68, 9, 26, 97]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0054_foolsgold.pkl
55,foolsgold,success,"[0, 32, 9, 14, 70, 20, 71, 60, 77, 13]","[0, 9, 70]","[32, 14, 20, 71, 60, 77, 13]",10,3,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0055_foolsgold.pkl
56,foolsgold,success,"[2, 21, 68, 65, 39, 50, 32, 61, 93, 62]","[2, 65, 39, 50, 32, 93]","[21, 68, 61, 62]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0056_foolsgold.pkl
57,foolsgold,success,"[2, 87, 90, 66, 32, 89, 60, 19, 51, 72]","[2, 87, 66, 32, 51]","[90, 89, 60, 19, 72]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0057_foolsgold.pkl
58,foolsgold,success,"[3, 91, 22, 77, 49, 80, 41, 24, 96, 37]","[3, 77]","[91, 22, 49, 80, 41, 24, 96, 37]",10,2,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0058_foolsgold.pkl
59,foolsgold,success,"[3, 68, 13, 38, 80, 51, 29, 46, 41, 4]","[13, 80, 51, 29, 46, 41]","[3, 68, 38, 4]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0059_foolsgold.pkl
60,foolsgold,success,"[3, 4, 64, 30, 0, 24, 14, 91, 90, 57]","[64, 30, 0, 91]","[3, 4, 24, 14, 90, 57]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0060_foolsgold.pkl
61,foolsgold,success,"[3, 43, 35, 89, 76, 55, 52, 7, 22, 84]","[3, 35, 22]","[43, 89, 76, 55, 52, 7, 84]",10,3,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0061_foolsgold.pkl
62,foolsgold,success,"[4, 25, 90, 36, 97, 64, 63, 78, 56, 54]","[4, 90, 97, 78, 56, 54]","[25, 36, 64, 63]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0062_foolsgold.pkl
63,foolsgold,success,"[3, 64, 14, 15, 39, 72, 13, 49, 8, 48]","[3, 64, 15, 39, 72, 49]","[14, 13, 8, 48]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0063_foolsgold.pkl
64,foolsgold,success,"[4, 69, 8, 90, 45, 6, 9, 43, 16, 30]","[4, 8, 6, 9, 16, 30]","[69, 90, 45, 43]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0064_foolsgold.pkl
65,foolsgold,success,"[3, 69, 10, 34, 29, 55, 47, 74, 61, 20]","[3, 69, 29, 61, 20]","[10, 34, 55, 47, 74]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0065_foolsgold.pkl
66,foolsgold,success,"[3, 71, 33, 23, 65, 37, 48, 47, 59, 56]","[3, 71, 33, 23, 65, 47]","[37, 48, 59, 56]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0066_foolsgold.pkl
67,foolsgold,success,"[2, 80, 63, 69, 29, 26, 55, 60, 36, 89]","[2, 63, 69, 29, 55, 60, 36, 89]","[80, 26]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0067_foolsgold.pkl
68,foolsgold,success,"[0, 96, 2, 72, 70, 5, 20, 46, 63, 85]","[0, 96, 2, 72, 20, 85]","[70, 5, 46, 63]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0068_foolsgold.pkl
69,foolsgold,success,"[4, 51, 96, 25, 50, 7, 17, 47, 32, 49]","[4, 51, 96, 25, 50, 7, 47, 32]","[17, 49]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0069_foolsgold.pkl
70,foolsgold,success,"[0, 7, 82, 1, 56, 50, 42, 70, 38, 66]","[0, 7, 82, 1, 56, 50, 70, 38]","[42, 66]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0070_foolsgold.pkl
71,foolsgold,success,"[4, 7, 82, 41, 96, 71, 32, 8, 34, 61]","[4, 7, 82, 71, 34, 61]","[41, 96, 32, 8]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0071_foolsgold.pkl
72,foolsgold,success,"[4, 37, 24, 63, 40, 3, 49, 21, 66, 22]",[40],"[4, 37, 24, 63, 3, 49, 21, 66, 22]",10,1,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0072_foolsgold.pkl
73,foolsgold,success,"[2, 1, 93, 47, 16, 27, 80, 96, 89, 68]","[2, 1, 47, 16, 27, 96, 89, 68]","[93, 80]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0073_foolsgold.pkl
74,foolsgold,success,"[3, 29, 66, 60, 79, 26, 6, 73, 20, 87]","[3, 29, 60, 26, 20]","[66, 79, 6, 73, 87]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0074_foolsgold.pkl
75,foolsgold,success,"[4, 37, 25, 56, 39, 27, 55, 45, 87, 89]","[4, 37, 25, 56, 39, 45, 87, 89]","[27, 55]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0075_foolsgold.pkl
76,foolsgold,success,"[0, 17, 26, 2, 36, 20, 27, 31, 29, 89]","[0, 26, 2, 36, 20, 27, 31, 29]","[17, 89]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_13.24.56_foolsgold_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0076_foolsgold.pkl
