epoch,method,stage,selected,rejected,human
43,foolsgold,foolsgold,"[35, 22, 89, 16]","[0, 40, 56, 34, 98, 1]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""40"": 0.0, ""56"": 0.0, ""34"": 0.0, ""98"": 0.0, ""35"": 0.6947542197513663, ""1"": 0.0, ""22"": 0.23058832938220375, ""89"": 1.0, ""16"": 0.7129582902583119}}"
44,foolsgold,foolsgold,"[46, 25, 37, 20, 42, 50, 12, 72]","[1, 44]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""46"": 0.13760084111001564, ""25"": 0.9250738651650174, ""37"": 0.13760084111001564, ""20"": 1.0, ""42"": 1.0, ""44"": 0.0, ""50"": 0.6366231215146886, ""12"": 0.014629807123875349, ""72"": 0.014629807123875349}}"
45,foolsgold,foolsgold,"[1, 19, 56, 93, 20, 12, 27, 69, 33, 16]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""19"": 0.6762277572169906, ""56"": 1.0, ""93"": 0.8802232486662421, ""20"": 1.0, ""12"": 0.8802232486662421, ""27"": 1.0, ""69"": 0.6762277572169906, ""33"": 0.8210165316771902, ""16"": 0.8210165316771902}}"
46,foolsgold,foolsgold,"[10, 46, 35, 17]","[2, 45, 1, 74, 86, 81]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""45"": 0.0, ""10"": 1.0, ""1"": 0.0, ""74"": 0.0, ""86"": 0.0, ""46"": 1.0, ""35"": 0.3587991878651192, ""17"": 0.4618941987224806, ""81"": 0.0}}"
47,foolsgold,foolsgold,"[19, 62, 52, 70, 65]","[2, 99, 44, 0, 48]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""99"": 0.0, ""19"": 0.13970712469420782, ""62"": 0.3934458023337696, ""44"": 0.0, ""0"": 0.0, ""48"": 0.0, ""52"": 0.3934458023337696, ""70"": 0.13970712469420782, ""65"": 1.0}}"
48,foolsgold,foolsgold,"[83, 68, 23, 90, 21]","[0, 66, 36, 2, 57]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""66"": 0.0, ""36"": 0.0, ""83"": 1.0, ""68"": 0.4772125269249982, ""23"": 0.4772125269249982, ""90"": 1.0, ""2"": 0.0, ""57"": 0.0, ""21"": 1.0}}"
49,foolsgold,foolsgold,"[3, 20, 25, 40, 5, 89]","[10, 51, 27, 85]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""10"": 0.0, ""20"": 0.7201769580314681, ""51"": 0.0, ""25"": 0.3125897252613058, ""27"": 0.0, ""40"": 0.7201769580314681, ""5"": 1.0, ""89"": 0.3125897252613058, ""85"": 0.0}}"
50,foolsgold,foolsgold,"[1, 80, 28, 68]","[85, 63, 14, 94, 32, 20]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""85"": 0.0, ""80"": 1.0, ""28"": 1.0, ""63"": 0.0, ""68"": 0.9992336754087492, ""14"": 0.0, ""94"": 0.0, ""32"": 0.0, ""20"": 0.0}}"
51,foolsgold,foolsgold,"[3, 58, 53, 17, 93, 55]","[61, 21, 32, 20]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""61"": 0.0, ""21"": 0.0, ""58"": 0.14620849946555126, ""32"": 0.0, ""20"": 0.0, ""53"": 1.0, ""17"": 0.07126657930450031, ""93"": 1.0, ""55"": 0.07126657930450031}}"
52,foolsgold,foolsgold,"[3, 56, 43, 65, 16, 82]","[38, 79, 66, 75]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""38"": 0.0, ""56"": 0.8413483820068413, ""79"": 0.0, ""43"": 0.7637236181790219, ""65"": 0.6611132254753984, ""66"": 0.0, ""16"": 1.0, ""75"": 0.0, ""82"": 1.0}}"
53,foolsgold,foolsgold,"[2, 50, 69, 38]","[98, 58, 82, 91, 59, 97]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""98"": 0.0, ""50"": 1.0, ""69"": 1.0, ""58"": 0.0, ""82"": 0.0, ""91"": 0.0, ""59"": 0.0, ""97"": 0.0, ""38"": 0.14143593199229698}}"
54,foolsgold,foolsgold,"[4, 20, 74, 78, 25, 10]","[88, 38, 35, 79]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""88"": 0.0, ""20"": 1.0, ""74"": 1.0, ""38"": 0.0, ""35"": 0.0, ""78"": 1.0, ""79"": 0.0, ""25"": 1.0, ""10"": 1.0}}"
55,foolsgold,foolsgold,"[1, 54, 45, 52]","[63, 82, 64, 21, 94, 97]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""54"": 1.0, ""63"": 0.0, ""45"": 0.13552889950384628, ""82"": 0.0, ""64"": 0.0, ""21"": 0.0, ""94"": 0.0, ""97"": 0.0, ""52"": 1.0}}"
56,foolsgold,foolsgold,"[65, 34, 91, 78, 88, 30]","[3, 0, 43, 52]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""65"": 1.0, ""34"": 1.0, ""91"": 0.8641451575226085, ""78"": 0.8641451575226085, ""0"": 0.0, ""88"": 1.0, ""43"": 0.0, ""30"": 1.0, ""52"": 0.0}}"
57,foolsgold,foolsgold,"[3, 83, 65, 24, 5, 25]","[57, 27, 98, 10]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""57"": 0.0, ""83"": 0.2673014404478743, ""65"": 1.0, ""27"": 0.0, ""98"": 0.0, ""24"": 0.08686413190929088, ""5"": 0.4642162409587085, ""25"": 0.5607699860788554, ""10"": 0.0}}"
58,foolsgold,foolsgold,"[16, 92, 62, 58, 77]","[3, 27, 14, 1, 44]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""16"": 1.0, ""92"": 1.0, ""27"": 0.0, ""14"": 0.0, ""62"": 1.0, ""58"": 1.0, ""77"": 1.0, ""1"": 0.0, ""44"": 0.0}}"
59,foolsgold,foolsgold,"[1, 39, 6, 88, 69, 29, 25, 26]","[27, 71]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""39"": 0.2595676090049671, ""6"": 1.0, ""27"": 0.0, ""71"": 0.0, ""88"": 1.0, ""69"": 1.0, ""29"": 1.0, ""25"": 1.0, ""26"": 1.0}}"
60,foolsgold,foolsgold,"[84, 41, 86, 94]","[0, 13, 66, 3, 14, 51]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""84"": 0.8763980403700183, ""41"": 1.0, ""86"": 0.6703129664081549, ""94"": 1.0, ""13"": 0.0, ""66"": 0.0, ""3"": 0.0, ""14"": 0.0, ""51"": 0.0}}"
61,foolsgold,foolsgold,"[55, 69]","[3, 36, 70, 1, 21, 32, 18, 8]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""36"": 0.0, ""70"": 0.0, ""1"": 0.0, ""21"": 0.0, ""32"": 0.0, ""55"": 1.0, ""18"": 0.0, ""69"": 1.0, ""8"": 0.0}}"
62,foolsgold,foolsgold,"[0, 29, 65, 95, 47]","[77, 68, 89, 79, 83]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""77"": 0.0, ""29"": 1.0, ""65"": 0.45606363287847634, ""68"": 0.0, ""89"": 0.0, ""95"": 1.0, ""79"": 0.0, ""83"": 0.0, ""47"": 1.0}}"
63,foolsgold,foolsgold,"[15, 46, 31, 70]","[1, 10, 36, 86, 73, 62]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""10"": 0.0, ""15"": 1.0, ""46"": 1.0, ""36"": 0.0, ""86"": 0.0, ""31"": 1.0, ""73"": 0.0, ""62"": 0.0, ""70"": 1.0}}"
64,foolsgold,foolsgold,"[47, 63, 32, 12, 41]","[0, 34, 75, 11, 3]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""47"": 1.0, ""63"": 0.5948714609085035, ""32"": 0.961902272046355, ""34"": 0.0, ""12"": 0.5948714609085035, ""41"": 1.0, ""75"": 0.0, ""11"": 0.0, ""3"": 0.0}}"
65,foolsgold,foolsgold,"[55, 65, 54, 24, 31, 92, 49, 46]","[3, 1]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""55"": 1.0, ""1"": 0.0, ""65"": 1.0, ""54"": 1.0, ""24"": 0.4377912694959162, ""31"": 1.0, ""92"": 1.0, ""49"": 0.4377912694959162, ""46"": 1.0}}"
66,foolsgold,foolsgold,"[0, 38, 51, 5, 19, 53, 84, 40]","[23, 64]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""38"": 0.29964621631723687, ""51"": 1.0, ""5"": 0.26936755617229996, ""19"": 0.26936755617229996, ""53"": 1.0, ""84"": 1.0, ""23"": 0.0, ""40"": 1.0, ""64"": 0.0}}"
67,foolsgold,foolsgold,"[82, 78, 19, 71]","[4, 17, 44, 14, 90, 55]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""82"": 1.0, ""78"": 1.0, ""17"": 0.0, ""19"": 1.0, ""44"": 0.0, ""14"": 0.0, ""71"": 0.7230677075514576, ""90"": 0.0, ""55"": 0.0}}"
68,foolsgold,foolsgold,"[6, 54, 9]","[0, 32, 44, 17, 8, 68, 38]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""32"": 0.0, ""44"": 0.0, ""6"": 1.0, ""54"": 1.0, ""17"": 0.0, ""9"": 1.0, ""8"": 0.0, ""68"": 0.0, ""38"": 0.0}}"
69,foolsgold,foolsgold,"[62, 84]","[0, 10, 42, 79, 75, 64, 3, 51]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""10"": 0.0, ""42"": 0.0, ""62"": 1.0, ""79"": 0.0, ""75"": 0.0, ""64"": 0.0, ""84"": 1.0, ""3"": 0.0, ""51"": 0.0}}"
70,foolsgold,foolsgold,"[1, 9, 5, 73]","[91, 79, 68, 62, 83, 46]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""91"": 0.0, ""79"": 0.0, ""68"": 0.0, ""9"": 0.007566665262967731, ""5"": 0.23299845513518103, ""73"": 1.0, ""62"": 0.0, ""83"": 0.0, ""46"": 0.0}}"
71,foolsgold,foolsgold,"[1, 54, 48, 7]","[55, 68, 51, 69, 28, 71]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""55"": 0.0, ""68"": 0.0, ""51"": 0.0, ""54"": 1.0, ""48"": 1.0, ""7"": 1.0, ""69"": 0.0, ""28"": 0.0, ""71"": 0.0}}"
72,foolsgold,foolsgold,"[0, 51, 72, 15]","[98, 87, 21, 38, 6, 57]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""98"": 0.0, ""51"": 0.6206399377041352, ""72"": 0.7496695108430129, ""87"": 0.0, ""21"": 0.0, ""15"": 1.0, ""38"": 0.0, ""6"": 0.0, ""57"": 0.0}}"
73,foolsgold,foolsgold,"[7, 68, 88, 11]","[1, 61, 26, 59, 36, 97]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""61"": 0.0, ""26"": 0.0, ""7"": 0.8928348472801276, ""68"": 0.7399920124299106, ""88"": 1.0, ""59"": 0.0, ""11"": 0.8173005854723888, ""36"": 0.0, ""97"": 0.0}}"
74,foolsgold,foolsgold,"[75, 25, 80, 78, 20, 7]","[1, 3, 2, 4]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""75"": 1.0, ""3"": 0.0, ""25"": 1.0, ""80"": 1.0, ""2"": 0.0, ""78"": 0.6951369797737514, ""20"": 1.0, ""4"": 0.0, ""7"": 0.6951369797737514}}"
75,foolsgold,foolsgold,"[95, 51, 84]","[2, 86, 23, 6, 62, 0, 81]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""95"": 1.0, ""86"": 0.0, ""51"": 1.0, ""23"": 0.0, ""6"": 0.0, ""62"": 0.0, ""0"": 0.0, ""81"": 0.0, ""84"": 1.0}}"
