epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
11,foolsgold,success,"[4, 58, 20, 28, 44, 63, 65, 38, 97, 47]","[58, 20, 28, 63, 65, 38, 97, 47]","[4, 44]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0011_foolsgold.pkl
12,foolsgold,success,"[3, 81, 20, 6, 68, 2, 37, 15, 11, 48]","[81, 20, 6, 68, 37, 15, 11, 48]","[3, 2]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0012_foolsgold.pkl
13,foolsgold,success,"[0, 60, 95, 98, 39, 75, 32, 15, 52, 49]","[0, 60, 95, 39, 32, 15]","[98, 75, 52, 49]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0013_foolsgold.pkl
14,foolsgold,success,"[0, 67, 86, 16, 55, 99, 88, 15, 12, 44]","[67, 86, 16, 55, 88, 15]","[0, 99, 12, 44]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0014_foolsgold.pkl
15,foolsgold,success,"[2, 81, 49, 56, 12, 30, 83, 37, 3, 91]","[81, 49, 56, 12, 83, 37, 91]","[2, 30, 3]",10,7,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0015_foolsgold.pkl
16,foolsgold,success,"[2, 57, 85, 84, 46, 6, 40, 43, 71, 39]","[2, 84, 40, 43, 39]","[57, 85, 46, 6, 71]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0016_foolsgold.pkl
17,foolsgold,success,"[0, 83, 71, 76, 18, 17, 81, 62, 3, 52]","[83, 18, 17, 81, 62, 52]","[0, 71, 76, 3]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0017_foolsgold.pkl
18,foolsgold,success,"[4, 80, 88, 5, 84, 50, 40, 78, 31, 43]","[4, 80, 5, 84, 50, 40, 78, 43]","[88, 31]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0018_foolsgold.pkl
19,foolsgold,success,"[3, 84, 45, 95, 90, 65, 6, 87, 29, 51]","[84, 45, 95, 90, 87, 51]","[3, 65, 6, 29]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0019_foolsgold.pkl
20,foolsgold,success,"[1, 72, 28, 52, 38, 63, 18, 22, 39, 47]","[1, 72, 28, 52, 38, 63, 18, 22, 39, 47]",[],10,10,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0020_foolsgold.pkl
21,foolsgold,success,"[2, 99, 66, 96, 13, 63, 5, 68, 94, 29]","[2, 99, 96, 5, 68, 29]","[66, 13, 63, 94]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0021_foolsgold.pkl
22,foolsgold,success,"[1, 45, 9, 98, 99, 38, 83, 86, 24, 34]","[1, 45, 9, 99, 83]","[98, 38, 86, 24, 34]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0022_foolsgold.pkl
23,foolsgold,success,"[2, 83, 82, 79, 81, 91, 53, 52, 90, 32]","[2, 83, 82, 79, 81, 91, 53, 52, 90, 32]",[],10,10,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0023_foolsgold.pkl
24,foolsgold,success,"[4, 5, 99, 6, 94, 34, 46, 28, 76, 91]","[4, 5, 99, 34, 28, 76, 91]","[6, 94, 46]",10,7,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0024_foolsgold.pkl
25,foolsgold,success,"[4, 2, 35, 90, 93, 71, 98, 70, 95, 54]","[35, 90, 93, 70, 95, 54]","[4, 2, 71, 98]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0025_foolsgold.pkl
26,foolsgold,success,"[3, 81, 22, 41, 14, 39, 1, 88, 74, 49]","[22, 41, 39, 88, 74, 49]","[3, 81, 14, 1]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0026_foolsgold.pkl
27,foolsgold,success,"[0, 95, 57, 7, 73, 75, 65, 58, 27, 10]","[0, 95, 7, 65, 58]","[57, 73, 75, 27, 10]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0027_foolsgold.pkl
28,foolsgold,success,"[3, 1, 76, 65, 15, 51, 53, 69, 72, 14]","[15, 69, 72]","[3, 1, 76, 65, 51, 53, 14]",10,3,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0028_foolsgold.pkl
29,foolsgold,success,"[1, 3, 30, 81, 70, 38, 49, 78, 14, 87]","[30, 78]","[1, 3, 81, 70, 38, 49, 14, 87]",10,2,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0029_foolsgold.pkl
30,foolsgold,success,"[1, 71, 13, 47, 7, 49, 33, 42, 34, 53]","[1, 47, 7, 49, 33, 34, 53]","[71, 13, 42]",10,7,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0030_foolsgold.pkl
31,foolsgold,success,"[3, 20, 48, 57, 30, 15, 45, 29, 54, 14]","[3, 20, 48, 30, 15, 45, 29, 54]","[57, 14]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0031_foolsgold.pkl
32,foolsgold,success,"[1, 57, 52, 76, 65, 58, 51, 23, 99, 21]","[1, 52, 65]","[57, 76, 58, 51, 23, 99, 21]",10,3,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0032_foolsgold.pkl
33,foolsgold,success,"[4, 46, 64, 96, 82, 75, 40, 63, 36, 47]","[96, 82, 75, 40, 47]","[4, 46, 64, 63, 36]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0033_foolsgold.pkl
34,foolsgold,success,"[0, 72, 8, 81, 73, 83, 65, 79, 58, 16]","[0, 8, 81, 73, 83, 65, 79, 16]","[72, 58]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0034_foolsgold.pkl
35,foolsgold,success,"[3, 30, 84, 29, 12, 98, 44, 64, 13, 55]","[30, 84, 29, 12, 64, 13]","[3, 98, 44, 55]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0035_foolsgold.pkl
36,foolsgold,success,"[0, 36, 23, 49, 11, 34, 99, 33, 58, 12]","[23, 49, 33, 58]","[0, 36, 11, 34, 99, 12]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0036_foolsgold.pkl
37,foolsgold,success,"[3, 43, 5, 34, 99, 14, 48, 24, 56, 37]","[3, 43, 5, 37]","[34, 99, 14, 48, 24, 56]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0037_foolsgold.pkl
38,foolsgold,success,"[2, 88, 85, 65, 95, 82, 19, 77, 54, 37]","[2, 88, 85, 19, 37]","[65, 95, 82, 77, 54]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0038_foolsgold.pkl
39,foolsgold,success,"[2, 33, 12, 85, 87, 74, 15, 29, 94, 60]","[2, 33, 85, 15, 29, 94]","[12, 87, 74, 60]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0039_foolsgold.pkl
40,foolsgold,success,"[4, 6, 33, 77, 65, 63, 55, 18, 2, 78]","[33, 55, 78]","[4, 6, 77, 65, 63, 18, 2]",10,3,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0040_foolsgold.pkl
41,foolsgold,success,"[1, 71, 25, 57, 32, 77, 51, 42, 95, 22]","[1, 25, 32, 77, 95, 22]","[71, 57, 51, 42]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0041_foolsgold.pkl
42,foolsgold,success,"[2, 23, 61, 86, 54, 0, 91, 63, 37, 85]","[86, 54, 91, 85]","[2, 23, 61, 0, 63, 37]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0042_foolsgold.pkl
43,foolsgold,success,"[0, 40, 56, 34, 98, 35, 1, 22, 89, 16]","[35, 22, 89, 16]","[0, 40, 56, 34, 98, 1]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0043_foolsgold.pkl
44,foolsgold,success,"[1, 46, 25, 37, 20, 42, 44, 50, 12, 72]","[46, 25, 37, 20, 42, 50, 12, 72]","[1, 44]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0044_foolsgold.pkl
45,foolsgold,success,"[1, 19, 56, 93, 20, 12, 27, 69, 33, 16]","[1, 19, 56, 93, 20, 12, 27, 69, 33, 16]",[],10,10,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0045_foolsgold.pkl
46,foolsgold,success,"[2, 45, 10, 1, 74, 86, 46, 35, 17, 81]","[10, 46, 35, 17]","[2, 45, 1, 74, 86, 81]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0046_foolsgold.pkl
47,foolsgold,success,"[2, 99, 19, 62, 44, 0, 48, 52, 70, 65]","[19, 62, 52, 70, 65]","[2, 99, 44, 0, 48]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0047_foolsgold.pkl
48,foolsgold,success,"[0, 66, 36, 83, 68, 23, 90, 2, 57, 21]","[83, 68, 23, 90, 21]","[0, 66, 36, 2, 57]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0048_foolsgold.pkl
49,foolsgold,success,"[3, 10, 20, 51, 25, 27, 40, 5, 89, 85]","[3, 20, 25, 40, 5, 89]","[10, 51, 27, 85]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0049_foolsgold.pkl
50,foolsgold,success,"[1, 85, 80, 28, 63, 68, 14, 94, 32, 20]","[1, 80, 28, 68]","[85, 63, 14, 94, 32, 20]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0050_foolsgold.pkl
51,foolsgold,success,"[3, 61, 21, 58, 32, 20, 53, 17, 93, 55]","[3, 58, 53, 17, 93, 55]","[61, 21, 32, 20]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0051_foolsgold.pkl
52,foolsgold,success,"[3, 38, 56, 79, 43, 65, 66, 16, 75, 82]","[3, 56, 43, 65, 16, 82]","[38, 79, 66, 75]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0052_foolsgold.pkl
53,foolsgold,success,"[2, 98, 50, 69, 58, 82, 91, 59, 97, 38]","[2, 50, 69, 38]","[98, 58, 82, 91, 59, 97]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0053_foolsgold.pkl
54,foolsgold,success,"[4, 88, 20, 74, 38, 35, 78, 79, 25, 10]","[4, 20, 74, 78, 25, 10]","[88, 38, 35, 79]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0054_foolsgold.pkl
55,foolsgold,success,"[1, 54, 63, 45, 82, 64, 21, 94, 97, 52]","[1, 54, 45, 52]","[63, 82, 64, 21, 94, 97]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0055_foolsgold.pkl
56,foolsgold,success,"[3, 65, 34, 91, 78, 0, 88, 43, 30, 52]","[65, 34, 91, 78, 88, 30]","[3, 0, 43, 52]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0056_foolsgold.pkl
57,foolsgold,success,"[3, 57, 83, 65, 27, 98, 24, 5, 25, 10]","[3, 83, 65, 24, 5, 25]","[57, 27, 98, 10]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0057_foolsgold.pkl
58,foolsgold,success,"[3, 16, 92, 27, 14, 62, 58, 77, 1, 44]","[16, 92, 62, 58, 77]","[3, 27, 14, 1, 44]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0058_foolsgold.pkl
59,foolsgold,success,"[1, 39, 6, 27, 71, 88, 69, 29, 25, 26]","[1, 39, 6, 88, 69, 29, 25, 26]","[27, 71]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0059_foolsgold.pkl
60,foolsgold,success,"[0, 84, 41, 86, 94, 13, 66, 3, 14, 51]","[84, 41, 86, 94]","[0, 13, 66, 3, 14, 51]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0060_foolsgold.pkl
61,foolsgold,success,"[3, 36, 70, 1, 21, 32, 55, 18, 69, 8]","[55, 69]","[3, 36, 70, 1, 21, 32, 18, 8]",10,2,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0061_foolsgold.pkl
62,foolsgold,success,"[0, 77, 29, 65, 68, 89, 95, 79, 83, 47]","[0, 29, 65, 95, 47]","[77, 68, 89, 79, 83]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0062_foolsgold.pkl
63,foolsgold,success,"[1, 10, 15, 46, 36, 86, 31, 73, 62, 70]","[15, 46, 31, 70]","[1, 10, 36, 86, 73, 62]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0063_foolsgold.pkl
64,foolsgold,success,"[0, 47, 63, 32, 34, 12, 41, 75, 11, 3]","[47, 63, 32, 12, 41]","[0, 34, 75, 11, 3]",10,5,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0064_foolsgold.pkl
65,foolsgold,success,"[3, 55, 1, 65, 54, 24, 31, 92, 49, 46]","[55, 65, 54, 24, 31, 92, 49, 46]","[3, 1]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0065_foolsgold.pkl
66,foolsgold,success,"[0, 38, 51, 5, 19, 53, 84, 23, 40, 64]","[0, 38, 51, 5, 19, 53, 84, 40]","[23, 64]",10,8,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0066_foolsgold.pkl
67,foolsgold,success,"[4, 82, 78, 17, 19, 44, 14, 71, 90, 55]","[82, 78, 19, 71]","[4, 17, 44, 14, 90, 55]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0067_foolsgold.pkl
68,foolsgold,success,"[0, 32, 44, 6, 54, 17, 9, 8, 68, 38]","[6, 54, 9]","[0, 32, 44, 17, 8, 68, 38]",10,3,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0068_foolsgold.pkl
69,foolsgold,success,"[0, 10, 42, 62, 79, 75, 64, 84, 3, 51]","[62, 84]","[0, 10, 42, 79, 75, 64, 3, 51]",10,2,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0069_foolsgold.pkl
70,foolsgold,success,"[1, 91, 79, 68, 9, 5, 73, 62, 83, 46]","[1, 9, 5, 73]","[91, 79, 68, 62, 83, 46]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0070_foolsgold.pkl
71,foolsgold,success,"[1, 55, 68, 51, 54, 48, 7, 69, 28, 71]","[1, 54, 48, 7]","[55, 68, 51, 69, 28, 71]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0071_foolsgold.pkl
72,foolsgold,success,"[0, 98, 51, 72, 87, 21, 15, 38, 6, 57]","[0, 51, 72, 15]","[98, 87, 21, 38, 6, 57]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0072_foolsgold.pkl
73,foolsgold,success,"[1, 61, 26, 7, 68, 88, 59, 11, 36, 97]","[7, 68, 88, 11]","[1, 61, 26, 59, 36, 97]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0073_foolsgold.pkl
74,foolsgold,success,"[1, 75, 3, 25, 80, 2, 78, 20, 4, 7]","[75, 25, 80, 78, 20, 7]","[1, 3, 2, 4]",10,6,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0074_foolsgold.pkl
75,foolsgold,success,"[2, 95, 86, 51, 23, 6, 62, 0, 81, 84]","[95, 51, 84]","[2, 86, 23, 6, 62, 0, 81]",10,3,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0075_foolsgold.pkl
76,foolsgold,success,"[2, 64, 37, 66, 42, 84, 58, 80, 67, 92]","[2, 84, 58, 92]","[64, 37, 66, 42, 80, 67]",10,4,"[""foolsgold""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_11.27.43_foolsgold_fix_True_no-mia_no-mia-class_no-noise_modelreplace_2/agg_records/pkl/round_0076_foolsgold.pkl
