epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
21,avg,success,"[4, 91, 65, 0, 37, 25, 27, 31, 15, 97]","[4, 91, 65, 0, 37, 25, 27, 31, 15, 97]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0021_avg.pkl
22,avg,success,"[1, 98, 50, 52, 30, 15, 49, 13, 38, 7]","[1, 98, 50, 52, 30, 15, 49, 13, 38, 7]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0022_avg.pkl
23,avg,success,"[3, 30, 82, 46, 21, 54, 29, 47, 77, 48]","[3, 30, 82, 46, 21, 54, 29, 47, 77, 48]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0023_avg.pkl
24,avg,success,"[3, 37, 11, 86, 39, 75, 6, 48, 61, 64]","[3, 37, 11, 86, 39, 75, 6, 48, 61, 64]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0024_avg.pkl
25,avg,success,"[0, 12, 9, 34, 21, 93, 15, 38, 90, 65]","[0, 12, 9, 34, 21, 93, 15, 38, 90, 65]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0025_avg.pkl
26,avg,success,"[0, 84, 12, 64, 52, 60, 4, 50, 14, 27]","[0, 84, 12, 64, 52, 60, 4, 50, 14, 27]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0026_avg.pkl
27,avg,success,"[4, 9, 86, 84, 95, 41, 38, 17, 52, 93]","[4, 9, 86, 84, 95, 41, 38, 17, 52, 93]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0027_avg.pkl
28,avg,success,"[3, 38, 17, 96, 10, 11, 55, 66, 34, 52]","[3, 38, 17, 96, 10, 11, 55, 66, 34, 52]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0028_avg.pkl
29,avg,success,"[3, 5, 42, 83, 37, 14, 13, 89, 28, 61]","[3, 5, 42, 83, 37, 14, 13, 89, 28, 61]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0029_avg.pkl
30,avg,success,"[0, 36, 14, 90, 87, 42, 82, 37, 63, 40]","[0, 36, 14, 90, 87, 42, 82, 37, 63, 40]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0030_avg.pkl
31,avg,success,"[3, 2, 11, 96, 15, 67, 42, 80, 51, 72]","[3, 2, 11, 96, 15, 67, 42, 80, 51, 72]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0031_avg.pkl
32,avg,success,"[3, 27, 95, 78, 82, 23, 37, 10, 55, 13]","[3, 27, 95, 78, 82, 23, 37, 10, 55, 13]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0032_avg.pkl
33,avg,success,"[1, 27, 31, 11, 24, 43, 50, 63, 64, 18]","[1, 27, 31, 11, 24, 43, 50, 63, 64, 18]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0033_avg.pkl
34,avg,success,"[2, 93, 20, 1, 78, 33, 24, 5, 57, 77]","[2, 93, 20, 1, 78, 33, 24, 5, 57, 77]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0034_avg.pkl
35,avg,success,"[1, 63, 27, 59, 75, 45, 20, 29, 67, 93]","[1, 63, 27, 59, 75, 45, 20, 29, 67, 93]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0035_avg.pkl
36,avg,success,"[4, 37, 92, 94, 14, 22, 28, 18, 17, 24]","[4, 37, 92, 94, 14, 22, 28, 18, 17, 24]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0036_avg.pkl
37,avg,success,"[3, 95, 71, 24, 18, 49, 84, 7, 67, 0]","[3, 95, 71, 24, 18, 49, 84, 7, 67, 0]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0037_avg.pkl
38,avg,success,"[3, 8, 86, 33, 74, 35, 51, 22, 40, 47]","[3, 8, 86, 33, 74, 35, 51, 22, 40, 47]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0038_avg.pkl
39,avg,success,"[4, 36, 63, 62, 76, 71, 98, 22, 44, 66]","[4, 36, 63, 62, 76, 71, 98, 22, 44, 66]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0039_avg.pkl
40,avg,success,"[4, 43, 44, 96, 29, 3, 77, 32, 63, 27]","[4, 43, 44, 96, 29, 3, 77, 32, 63, 27]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0040_avg.pkl
41,avg,success,"[0, 62, 19, 13, 51, 24, 35, 58, 89, 39]","[0, 62, 19, 13, 51, 24, 35, 58, 89, 39]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0041_avg.pkl
42,avg,success,"[1, 41, 90, 42, 2, 69, 13, 73, 78, 97]","[1, 41, 90, 42, 2, 69, 13, 73, 78, 97]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0042_avg.pkl
43,avg,success,"[0, 94, 51, 83, 64, 41, 77, 95, 87, 32]","[0, 94, 51, 83, 64, 41, 77, 95, 87, 32]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0043_avg.pkl
44,avg,success,"[2, 5, 3, 38, 92, 53, 33, 46, 80, 60]","[2, 5, 3, 38, 92, 53, 33, 46, 80, 60]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0044_avg.pkl
45,avg,success,"[4, 43, 95, 11, 12, 65, 15, 22, 86, 14]","[4, 43, 95, 11, 12, 65, 15, 22, 86, 14]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0045_avg.pkl
46,avg,success,"[1, 99, 13, 81, 6, 89, 30, 21, 90, 32]","[1, 99, 13, 81, 6, 89, 30, 21, 90, 32]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0046_avg.pkl
47,avg,success,"[0, 12, 31, 57, 81, 17, 35, 96, 88, 36]","[0, 12, 31, 57, 81, 17, 35, 96, 88, 36]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0047_avg.pkl
48,avg,success,"[4, 2, 83, 62, 97, 32, 51, 86, 82, 87]","[4, 2, 83, 62, 97, 32, 51, 86, 82, 87]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0048_avg.pkl
49,avg,success,"[3, 89, 52, 97, 8, 79, 11, 76, 16, 77]","[3, 89, 52, 97, 8, 79, 11, 76, 16, 77]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0049_avg.pkl
50,avg,success,"[3, 6, 85, 39, 36, 58, 62, 15, 35, 5]","[3, 6, 85, 39, 36, 58, 62, 15, 35, 5]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0050_avg.pkl
51,avg,success,"[4, 35, 46, 44, 94, 91, 86, 84, 61, 50]","[4, 35, 46, 44, 94, 91, 86, 84, 61, 50]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0051_avg.pkl
52,avg,success,"[4, 75, 35, 21, 95, 83, 55, 52, 2, 31]","[4, 75, 35, 21, 95, 83, 55, 52, 2, 31]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0052_avg.pkl
53,avg,success,"[4, 33, 18, 36, 63, 14, 54, 37, 73, 9]","[4, 33, 18, 36, 63, 14, 54, 37, 73, 9]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0053_avg.pkl
54,avg,success,"[0, 62, 86, 6, 3, 68, 9, 26, 28, 97]","[0, 62, 86, 6, 3, 68, 9, 26, 28, 97]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0054_avg.pkl
55,avg,success,"[0, 32, 9, 14, 70, 20, 71, 60, 77, 13]","[0, 32, 9, 14, 70, 20, 71, 60, 77, 13]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0055_avg.pkl
56,avg,success,"[2, 21, 68, 65, 39, 50, 32, 61, 93, 62]","[2, 21, 68, 65, 39, 50, 32, 61, 93, 62]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0056_avg.pkl
57,avg,success,"[2, 87, 90, 66, 32, 89, 60, 19, 51, 72]","[2, 87, 90, 66, 32, 89, 60, 19, 51, 72]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0057_avg.pkl
58,avg,success,"[3, 91, 22, 77, 49, 80, 41, 24, 96, 37]","[3, 91, 22, 77, 49, 80, 41, 24, 96, 37]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0058_avg.pkl
59,avg,success,"[3, 68, 13, 38, 80, 51, 29, 46, 41, 4]","[3, 68, 13, 38, 80, 51, 29, 46, 41, 4]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0059_avg.pkl
60,avg,success,"[3, 4, 64, 30, 0, 24, 14, 91, 90, 57]","[3, 4, 64, 30, 0, 24, 14, 91, 90, 57]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0060_avg.pkl
61,avg,success,"[3, 43, 35, 89, 76, 55, 52, 7, 22, 84]","[3, 43, 35, 89, 76, 55, 52, 7, 22, 84]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0061_avg.pkl
62,avg,success,"[4, 25, 90, 36, 97, 64, 63, 78, 56, 54]","[4, 25, 90, 36, 97, 64, 63, 78, 56, 54]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0062_avg.pkl
63,avg,success,"[3, 64, 14, 15, 39, 72, 13, 49, 8, 48]","[3, 64, 14, 15, 39, 72, 13, 49, 8, 48]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0063_avg.pkl
64,avg,success,"[4, 69, 8, 90, 45, 6, 9, 43, 16, 30]","[4, 69, 8, 90, 45, 6, 9, 43, 16, 30]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0064_avg.pkl
65,avg,success,"[3, 69, 10, 34, 29, 55, 47, 74, 61, 20]","[3, 69, 10, 34, 29, 55, 47, 74, 61, 20]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0065_avg.pkl
66,avg,success,"[3, 71, 33, 23, 65, 37, 48, 47, 59, 56]","[3, 71, 33, 23, 65, 37, 48, 47, 59, 56]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0066_avg.pkl
67,avg,success,"[2, 80, 63, 69, 29, 26, 55, 60, 36, 89]","[2, 80, 63, 69, 29, 26, 55, 60, 36, 89]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0067_avg.pkl
68,avg,success,"[0, 96, 2, 72, 70, 5, 20, 46, 63, 85]","[0, 96, 2, 72, 70, 5, 20, 46, 63, 85]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0068_avg.pkl
69,avg,success,"[4, 51, 96, 25, 50, 7, 17, 47, 32, 49]","[4, 51, 96, 25, 50, 7, 17, 47, 32, 49]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0069_avg.pkl
70,avg,success,"[0, 7, 82, 1, 56, 50, 42, 70, 38, 66]","[0, 7, 82, 1, 56, 50, 42, 70, 38, 66]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0070_avg.pkl
71,avg,success,"[4, 7, 82, 41, 96, 71, 32, 8, 34, 61]","[4, 7, 82, 41, 96, 71, 32, 8, 34, 61]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0071_avg.pkl
72,avg,success,"[4, 37, 24, 63, 40, 3, 49, 21, 66, 22]","[4, 37, 24, 63, 40, 3, 49, 21, 66, 22]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0072_avg.pkl
73,avg,success,"[2, 1, 93, 47, 16, 27, 80, 96, 89, 68]","[2, 1, 93, 47, 16, 27, 80, 96, 89, 68]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0073_avg.pkl
74,avg,success,"[3, 29, 66, 60, 79, 26, 6, 73, 20, 87]","[3, 29, 66, 60, 79, 26, 6, 73, 20, 87]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0074_avg.pkl
75,avg,success,"[4, 37, 25, 56, 39, 27, 55, 45, 87, 89]","[4, 37, 25, 56, 39, 27, 55, 45, 87, 89]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0075_avg.pkl
76,avg,success,"[0, 17, 26, 2, 36, 20, 27, 31, 29, 89]","[0, 17, 26, 2, 36, 20, 27, 31, 29, 89]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0076_avg.pkl
77,avg,success,"[3, 84, 20, 50, 6, 95, 21, 60, 41, 62]","[3, 84, 20, 50, 6, 95, 21, 60, 41, 62]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0077_avg.pkl
78,avg,success,"[0, 81, 88, 60, 47, 13, 68, 89, 51, 18]","[0, 81, 88, 60, 47, 13, 68, 89, 51, 18]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0078_avg.pkl
79,avg,success,"[4, 7, 40, 94, 21, 48, 22, 70, 87, 35]","[4, 7, 40, 94, 21, 48, 22, 70, 87, 35]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0079_avg.pkl
80,avg,success,"[4, 70, 45, 93, 34, 33, 68, 59, 71, 74]","[4, 70, 45, 93, 34, 33, 68, 59, 71, 74]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0080_avg.pkl
81,avg,success,"[1, 82, 4, 68, 64, 93, 72, 2, 90, 28]","[1, 82, 4, 68, 64, 93, 72, 2, 90, 28]",[],10,10,"[""avg""]",../main/re_result_6-29_APRA/cifar10_500_Jun.30_04.47.20_avg_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0081_avg.pkl
