epoch,method,stage,selected,rejected,human
4,rflbat,rflbat_cluster_filter,"[1, 98, 26, 62, 6, 55, 78, 43, 84, 14, 98, 26, 62, 6, 55, 78, 43, 84, 14]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1353456900050197]}"
4,rflbat,rflbat_final_distance_filter,"[98, 26, 62, 6, 55, 78, 43, 84, 14]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.9306029125105508}"
5,rflbat,rflbat_first_distance_filter,"[1, 93, 34, 19, 5, 40, 81, 43, 63, 67, 93, 34, 19, 5, 40, 81, 43, 63, 67]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.8749715033402741}"
5,rflbat,rflbat_cluster_filter,"[1, 93, 34, 19, 5, 40, 81, 43, 63, 67, 93, 34, 19, 5, 40, 81, 43, 63, 67]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10196523827352179]}"
5,rflbat,rflbat_final_distance_filter,"[93, 34, 19, 5, 40, 81, 43, 63, 67]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.9811443111676492}"
6,rflbat,rflbat_first_distance_filter,"[2, 38, 3, 97, 19, 60, 57, 50, 8, 15, 38, 3, 97, 19, 60, 57, 50, 8, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.7956650263027498}"
6,rflbat,rflbat_cluster_filter,"[38, 97, 19, 60, 57, 50, 38, 97, 19, 60, 57, 50]","[2, 3, 8, 15]","{""accepted_indices"": [1, 3, 4, 5, 6, 7, 1, 3, 4, 5, 6, 7], ""num_clusters"": 4, ""cluster_scores"": [0.15356205541675325, 0.9999999999993475, 1, 0.6731023611279432]}"
6,rflbat,rflbat_final_distance_filter,"[38, 97, 19, 60, 57, 50]","[2, 3, 8, 15]","{""accepted_indices"": [1, 3, 4, 5, 6, 7, 1, 3, 4, 5, 6, 7], ""eps2"": 6, ""distance_median"": 0.018622329124898345}"
7,rflbat,rflbat_first_distance_filter,"[3, 80, 92, 36, 93, 14, 37, 68, 67, 15, 80, 92, 36, 93, 14, 37, 68, 67, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.08736764142487}"
7,rflbat,rflbat_cluster_filter,"[3, 80, 92, 36, 93, 14, 37, 68, 67, 15, 80, 92, 36, 93, 14, 37, 68, 67, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1040272556031899]}"
7,rflbat,rflbat_final_distance_filter,"[80, 92, 36, 93, 14, 37, 68, 67, 15]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.192094289678751}"
8,rflbat,rflbat_first_distance_filter,"[1, 39, 33, 92, 44, 95, 61, 42, 84, 78, 39, 33, 92, 44, 95, 61, 42, 84, 78]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.9603827343852015}"
8,rflbat,rflbat_cluster_filter,"[1, 39, 33, 92, 44, 95, 61, 42, 84, 78, 39, 33, 92, 44, 95, 61, 42, 84, 78]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.13155884163740444]}"
8,rflbat,rflbat_final_distance_filter,"[39, 33, 92, 44, 95, 61, 42, 84, 78]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.1275877707446005}"
9,rflbat,rflbat_first_distance_filter,"[2, 91, 18, 4, 6, 85, 82, 45, 7, 24, 91, 18, 4, 6, 85, 82, 45, 7, 24]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.7257472851664435}"
9,rflbat,rflbat_cluster_filter,"[18, 6, 82, 45, 7, 18, 6, 82, 45, 7]","[2, 91, 4, 85, 24]","{""accepted_indices"": [2, 4, 6, 7, 8, 2, 4, 6, 7, 8], ""num_clusters"": 4, ""cluster_scores"": [0.32520737083814294, 0.9999999999994421, 1, 0.21811057946133316]}"
9,rflbat,rflbat_final_distance_filter,"[18, 6, 82, 45, 7]","[2, 91, 4, 85, 24]","{""accepted_indices"": [2, 4, 6, 7, 8, 2, 4, 6, 7, 8], ""eps2"": 6, ""distance_median"": 0.026592188521779678}"
10,rflbat,rflbat_first_distance_filter,"[0, 50, 35, 20, 96, 84, 68, 21, 29, 47, 50, 35, 20, 96, 84, 68, 21, 29, 47]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.2215721746892565}"
10,rflbat,rflbat_cluster_filter,"[50, 35, 20, 96, 84, 68, 21, 29, 47, 50, 35, 20, 96, 84, 68, 21, 29, 47]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 2, ""cluster_scores"": [0.11319668711763364, 1]}"
10,rflbat,rflbat_final_distance_filter,"[50, 35, 20, 96, 84, 68, 21, 29, 47]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.3152644566119707}"
11,rflbat,rflbat_first_distance_filter,"[4, 79, 55, 80, 75, 40, 51, 48, 20, 14, 79, 55, 80, 75, 40, 51, 48, 20, 14]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.045709304343758}"
11,rflbat,rflbat_cluster_filter,"[4, 79, 55, 80, 75, 40, 51, 48, 20, 14, 79, 55, 80, 75, 40, 51, 48, 20, 14]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.12461452624056375]}"
11,rflbat,rflbat_final_distance_filter,"[79, 55, 80, 75, 40, 51, 48, 20, 14]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.2482396466722359}"
12,rflbat,rflbat_first_distance_filter,"[4, 97, 5, 42, 59, 69, 28, 98, 33, 12, 97, 5, 42, 59, 69, 28, 98, 33, 12]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.9871536343621197}"
12,rflbat,rflbat_cluster_filter,"[4, 97, 5, 42, 59, 69, 28, 98, 33, 12, 97, 5, 42, 59, 69, 28, 98, 33, 12]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.09706474816861842]}"
12,rflbat,rflbat_final_distance_filter,"[97, 5, 42, 59, 69, 28, 98, 33, 12]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.1445888903111991}"
13,rflbat,rflbat_first_distance_filter,"[4, 68, 1, 25, 34, 33, 7, 44, 69, 46, 68, 1, 25, 34, 33, 7, 44, 69, 46]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.6963624944430553}"
13,rflbat,rflbat_cluster_filter,"[68, 25, 34, 33, 7, 44, 69, 46, 68, 25, 34, 33, 7, 44, 69, 46]","[4, 1]","{""accepted_indices"": [1, 3, 4, 5, 6, 7, 8, 9, 1, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.1409557881823873, 1.0000000000006701, 1]}"
13,rflbat,rflbat_final_distance_filter,"[68, 25, 34, 33, 7, 44, 69, 46]","[4, 1]","{""accepted_indices"": [1, 3, 4, 5, 6, 7, 8, 9, 1, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.06692222244541665}"
14,rflbat,rflbat_first_distance_filter,"[3, 72, 24, 35, 19, 32, 80, 82, 77, 61, 72, 24, 35, 19, 32, 80, 82, 77, 61]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.055936139490276}"
14,rflbat,rflbat_cluster_filter,"[3, 72, 24, 35, 19, 32, 80, 82, 77, 61, 72, 24, 35, 19, 32, 80, 82, 77, 61]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1143201028677048]}"
14,rflbat,rflbat_final_distance_filter,"[72, 24, 35, 19, 32, 80, 82, 77, 61]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.1726906589504764}"
15,rflbat,rflbat_first_distance_filter,"[4, 9, 95, 37, 44, 59, 66, 48, 80, 90, 9, 95, 37, 44, 59, 66, 48, 80, 90]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.033698501307622}"
15,rflbat,rflbat_cluster_filter,"[4, 9, 95, 37, 44, 59, 66, 48, 80, 90, 9, 95, 37, 44, 59, 66, 48, 80, 90]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1775528085942748]}"
15,rflbat,rflbat_final_distance_filter,"[9, 95, 37, 44, 59, 66, 48, 80, 90]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.2075697237355403}"
16,rflbat,rflbat_first_distance_filter,"[1, 8, 79, 78, 88, 26, 43, 21, 47, 10, 8, 79, 78, 88, 26, 43, 21, 47, 10]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.185247386790542}"
16,rflbat,rflbat_cluster_filter,"[1, 8, 79, 78, 88, 26, 43, 21, 47, 10, 8, 79, 78, 88, 26, 43, 21, 47, 10]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.12003134952014172]}"
16,rflbat,rflbat_final_distance_filter,"[8, 79, 78, 88, 26, 43, 21, 47, 10]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.5685993778278833}"
17,rflbat,rflbat_first_distance_filter,"[4, 17, 5, 45, 9, 8, 25, 33, 89, 10, 17, 5, 45, 9, 8, 25, 33, 89, 10]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.9468967553910965}"
17,rflbat,rflbat_cluster_filter,"[17, 5, 45, 9, 8, 25, 33, 89, 10, 17, 5, 45, 9, 8, 25, 33, 89, 10]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 2, ""cluster_scores"": [0.10416444699881694, 1]}"
17,rflbat,rflbat_final_distance_filter,"[17, 5, 45, 9, 8, 25, 33, 89, 10]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.33578190237181155}"
18,rflbat,rflbat_first_distance_filter,"[4, 16, 3, 5, 10, 96, 48, 40, 59, 47, 16, 3, 5, 10, 96, 48, 40, 59, 47]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.6823431250035439}"
18,rflbat,rflbat_cluster_filter,"[4, 16, 3, 5, 10, 96, 48, 40, 59, 47, 16, 3, 5, 10, 96, 48, 40, 59, 47]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.08452295558642403]}"
18,rflbat,rflbat_final_distance_filter,"[4, 16, 3, 5, 10, 96, 48, 40, 59, 47]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 2.639875064685198}"
19,rflbat,rflbat_first_distance_filter,"[2, 83, 76, 70, 10, 14, 82, 34, 48, 63, 83, 76, 70, 10, 14, 82, 34, 48, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.8169738775013446}"
19,rflbat,rflbat_cluster_filter,"[83, 76, 70, 10, 14, 82, 34, 48, 63, 83, 76, 70, 10, 14, 82, 34, 48, 63]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 2, ""cluster_scores"": [0.21006946216369426, 1]}"
19,rflbat,rflbat_final_distance_filter,"[83, 76, 70, 10, 14, 82, 34, 48, 63]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.4210126623889276}"
20,rflbat,rflbat_first_distance_filter,"[1, 81, 28, 39, 88, 92, 16, 79, 5, 12, 81, 28, 39, 88, 92, 16, 79, 5, 12]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.7441112181500495}"
20,rflbat,rflbat_cluster_filter,"[1, 81, 28, 39, 88, 92, 16, 79, 5, 12, 81, 28, 39, 88, 92, 16, 79, 5, 12]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.13764906812673222]}"
20,rflbat,rflbat_final_distance_filter,"[81, 28, 39, 88, 92, 16, 79, 5, 12]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.9306606685804737}"
21,rflbat,rflbat_first_distance_filter,"[4, 19, 39, 24, 49, 17, 66, 11, 9, 42, 19, 39, 24, 49, 17, 66, 11, 9, 42]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.8741652263749153}"
21,rflbat,rflbat_cluster_filter,"[19, 39, 24, 49, 17, 66, 11, 9, 19, 39, 24, 49, 17, 66, 11, 9]","[4, 42]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8], ""num_clusters"": 3, ""cluster_scores"": [0.23641711851622904, 1, 1.000000000002576]}"
21,rflbat,rflbat_final_distance_filter,"[19, 39, 24, 49, 17, 66, 11, 9]","[4, 42]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8], ""eps2"": 6, ""distance_median"": 0.24140413382983178}"
22,rflbat,rflbat_first_distance_filter,"[0, 41, 83, 69, 8, 72, 19, 26, 4, 52, 41, 83, 69, 8, 72, 19, 26, 4, 52]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.662894928425852}"
22,rflbat,rflbat_cluster_filter,"[0, 41, 83, 69, 8, 72, 19, 26, 4, 52, 41, 83, 69, 8, 72, 19, 26, 4, 52]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.14538453516658312]}"
22,rflbat,rflbat_final_distance_filter,"[41, 83, 69, 8, 72, 19, 26, 4, 52]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 2.2790026653503594}"
23,rflbat,rflbat_first_distance_filter,"[4, 78, 92, 25, 12, 76, 24, 52, 89, 40, 78, 92, 25, 12, 76, 24, 52, 89, 40]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.5864924480254066}"
23,rflbat,rflbat_cluster_filter,"[4, 78, 92, 25, 12, 76, 24, 52, 89, 40, 78, 92, 25, 12, 76, 24, 52, 89, 40]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.18103367748739063]}"
23,rflbat,rflbat_final_distance_filter,"[78, 92, 25, 12, 76, 24, 52, 89, 40]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.7096128382387832}"
24,rflbat,rflbat_first_distance_filter,"[3, 6, 98, 54, 77, 5, 71, 59, 84, 15, 6, 98, 54, 77, 5, 71, 59, 84, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.803350072698711}"
24,rflbat,rflbat_cluster_filter,"[3, 6, 98, 54, 77, 5, 71, 59, 84, 15, 6, 98, 54, 77, 5, 71, 59, 84, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10518453093140444]}"
24,rflbat,rflbat_final_distance_filter,"[6, 98, 54, 77, 5, 71, 59, 84, 15]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.0791105237499947}"
25,rflbat,rflbat_first_distance_filter,"[0, 33, 3, 97, 25, 99, 42, 35, 84, 34, 33, 3, 97, 25, 99, 42, 35, 84, 34]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.5646439132275134}"
25,rflbat,rflbat_cluster_filter,"[33, 97, 25, 99, 42, 35, 84, 34, 33, 97, 25, 99, 42, 35, 84, 34]","[0, 3]","{""accepted_indices"": [1, 3, 4, 5, 6, 7, 8, 9, 1, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.1829830442714298, 1, 1.0000000000007974]}"
25,rflbat,rflbat_final_distance_filter,"[33, 97, 25, 99, 42, 35, 84, 34]","[0, 3]","{""accepted_indices"": [1, 3, 4, 5, 6, 7, 8, 9, 1, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.09033228102447464}"
26,rflbat,rflbat_first_distance_filter,"[4, 38, 66, 10, 58, 59, 33, 43, 41, 68, 38, 66, 10, 58, 59, 33, 43, 41, 68]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.7536593597419903}"
26,rflbat,rflbat_cluster_filter,"[4, 38, 66, 10, 58, 59, 33, 43, 41, 68, 38, 66, 10, 58, 59, 33, 43, 41, 68]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11592969383452773]}"
26,rflbat,rflbat_final_distance_filter,"[38, 66, 10, 58, 59, 33, 43, 41, 68]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.9234377483113098}"
27,rflbat,rflbat_first_distance_filter,"[0, 89, 21, 47, 20, 72, 35, 29, 15, 73, 89, 21, 47, 20, 72, 35, 29, 15, 73]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.2278583970365484}"
27,rflbat,rflbat_cluster_filter,"[89, 21, 47, 20, 72, 35, 29, 15, 89, 21, 47, 20, 72, 35, 29, 15]","[0, 73]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8], ""num_clusters"": 3, ""cluster_scores"": [0.2249493433345089, 1, 1.0000000000014309]}"
27,rflbat,rflbat_final_distance_filter,"[89, 21, 47, 20, 72, 35, 29, 15]","[0, 73]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8], ""eps2"": 6, ""distance_median"": 0.18860810283151264}"
28,rflbat,rflbat_first_distance_filter,"[0, 41, 83, 55, 18, 44, 6, 49, 71, 25, 41, 83, 55, 18, 44, 6, 49, 71, 25]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.1157236796890606}"
