epoch,method,stage,selected,rejected,human
8,deepsight,deepsight_ensemble_cluster,"[2, 29, 54, 14, 17, 57, 52, 76, 65, 58]",[],"{""cosine_cluster"": [-1, -1, -1, 0, -1, 0, -1, 0, -1, -1], ""neup_cluster"": [-1, 0, -1, 0, -1, 0, 0, 0, 0, -1], ""ddif_cluster"": [-1, 0, -1, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
8,deepsight,deepsight_final_filter,"[2, 29, 54, 14, 17, 57, 52, 76, 65, 58]",[],"{""n_exceeds"": [7, 4, 3, 7, 5, 7, 7, 10, 8, 6], ""classification_boundary"": 3.5, ""identified_mals"": [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
9,deepsight,deepsight_ensemble_cluster,"[2, 23, 49, 11, 34, 99, 33, 58, 12, 54]",[],"{""cosine_cluster"": [0, 0, 0, -1, -1, 0, 0, 0, 0, -1], ""neup_cluster"": [-1, 0, 0, 0, 0, -1, 0, 0, 0, -1], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, -1], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
9,deepsight,deepsight_final_filter,"[2, 23, 49, 11, 34, 99, 33, 58, 12, 54]",[],"{""n_exceeds"": [4, 5, 5, 5, 8, 4, 10, 6, 6, 3], ""classification_boundary"": 2.5, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
10,deepsight,deepsight_ensemble_cluster,"[4, 65, 63, 55, 18, 2, 78, 25, 71, 57]",[],"{""cosine_cluster"": [-1, 0, 0, 1, 0, -1, -1, -1, 1, 1], ""neup_cluster"": [0, 0, 0, 0, -1, -1, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, -1, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
10,deepsight,deepsight_final_filter,"[4, 65, 63, 55, 18, 2, 78, 25, 71, 57]",[],"{""n_exceeds"": [6, 8, 5, 2, 4, 3, 6, 2, 6, 8], ""classification_boundary"": 2.75, ""identified_mals"": [0, 0, 0, 1, 0, 0, 0, 1, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
11,deepsight,deepsight_ensemble_cluster,"[2, 44, 50, 12, 72, 26, 19, 56, 93, 20]",[],"{""cosine_cluster"": [1, 0, 1, 1, 1, 1, 1, 0, 1, 0], ""neup_cluster"": [-1, 0, 0, 0, 0, -1, -1, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, -1, -1, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
11,deepsight,deepsight_final_filter,"[2, 44, 50, 12, 72, 26, 19, 56, 93, 20]",[],"{""n_exceeds"": [5, 6, 7, 6, 7, 5, 3, 5, 9, 6], ""classification_boundary"": 3.0, ""identified_mals"": [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
12,deepsight,deepsight_ensemble_cluster,"[0, 57, 21, 61, 10, 20, 51, 25, 27, 40]",[],"{""cosine_cluster"": [-1, 0, 0, 0, 0, 1, 0, 1, 0, 1], ""neup_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, -1, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
12,deepsight,deepsight_final_filter,"[0, 57, 21, 61, 10, 20, 51, 25, 27, 40]",[],"{""n_exceeds"": [4, 8, 7, 6, 2, 5, 4, 2, 6, 3], ""classification_boundary"": 2.25, ""identified_mals"": [0, 0, 0, 0, 1, 0, 0, 1, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
13,deepsight,deepsight_ensemble_cluster,"[0, 75, 82, 38, 98, 50, 69, 58, 91, 59]",[],"{""cosine_cluster"": [-1, 0, 0, 0, 0, -1, 0, 0, 0, 0], ""neup_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, -1, 0, 0, 0, 0, 0, 0, -1], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
13,deepsight,deepsight_final_filter,"[0, 75, 82, 38, 98, 50, 69, 58, 91, 59]",[],"{""n_exceeds"": [5, 9, 5, 6, 8, 7, 5, 6, 6, 4], ""classification_boundary"": 3.0, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
14,deepsight,deepsight_ensemble_cluster,"[1, 98, 24, 5, 25, 10, 51, 16, 92, 27]",[],"{""cosine_cluster"": [0, 1, 1, -1, -1, 1, 1, 0, 0, 1], ""neup_cluster"": [-1, 0, -1, -1, 0, -1, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, -1, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
14,deepsight,deepsight_final_filter,"[1, 98, 24, 5, 25, 10, 51, 16, 92, 27]",[],"{""n_exceeds"": [5, 9, 3, 3, 4, 2, 6, 10, 9, 5], ""classification_boundary"": 2.5, ""identified_mals"": [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
15,deepsight,deepsight_ensemble_cluster,"[1, 69, 8, 16, 77, 29, 65, 68, 89, 95]",[],"{""cosine_cluster"": [-1, -1, -1, -1, 0, -1, 0, 0, 0, 0], ""neup_cluster"": [0, -1, -1, 0, 0, 0, 0, 0, 0, -1], ""ddif_cluster"": [-1, -1, -1, 0, 0, 0, 0, 0, 0, -1], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
15,deepsight,deepsight_final_filter,"[1, 69, 8, 16, 77, 29, 65, 68, 89, 95]",[],"{""n_exceeds"": [6, 4, 4, 10, 7, 4, 7, 4, 5, 4], ""classification_boundary"": 2.25, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
16,deepsight,deepsight_ensemble_cluster,"[3, 46, 8, 38, 51, 5, 19, 53, 84, 23]",[],"{""cosine_cluster"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1], ""neup_cluster"": [0, -1, -1, 0, 0, 0, 0, -1, 0, 0], ""ddif_cluster"": [-1, -1, -1, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [-1, 0, 1, 0, 0, 0, 0, -1, 0, 0]}"
16,deepsight,deepsight_final_filter,"[3, 46, 8, 38, 51, 5, 19, 53, 84, 23]",[],"{""n_exceeds"": [8, 4, 4, 6, 7, 6, 5, 8, 3, 4], ""classification_boundary"": 2.75, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [-1, 0, 1, 0, 0, 0, 0, -1, 0, 0], ""deleted_cluster_ids"": []}"
17,deepsight,deepsight_ensemble_cluster,"[0, 51, 18, 91, 79, 68, 9, 5, 73, 62]",[],"{""cosine_cluster"": [0, -1, 0, 0, 0, 0, -1, 0, -1, 0], ""neup_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, -1, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, -1, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 1, 0]}"
17,deepsight,deepsight_final_filter,"[0, 51, 18, 91, 79, 68, 9, 5, 62]",[73],"{""n_exceeds"": [4, 6, 6, 7, 8, 5, 8, 6, 3, 6], ""classification_boundary"": 3.0, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], ""deleted_cluster_ids"": [1]}"
18,deepsight,deepsight_ensemble_cluster,"[4, 2, 25, 80, 1, 78, 20, 3, 7, 44]",[],"{""cosine_cluster"": [0, 0, 1, -1, 0, 0, 1, 0, 0, 1], ""neup_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, -1, 0], ""ddif_cluster"": [-1, -1, 0, 0, -1, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, -1, 0, -1, 0, 0]}"
18,deepsight,deepsight_final_filter,"[4, 2, 25, 80, 1, 78, 20, 3, 7, 44]",[],"{""n_exceeds"": [5, 8, 3, 8, 5, 7, 5, 3, 2, 8], ""classification_boundary"": 2.5, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], ""clusters"": [0, 0, 0, 0, 0, -1, 0, -1, 0, 0], ""deleted_cluster_ids"": []}"
19,deepsight,deepsight_ensemble_cluster,"[1, 20, 77, 27, 23, 18, 74, 59, 86, 87]",[],"{""cosine_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""neup_cluster"": [-1, 0, 0, 0, 0, 0, 0, -1, 0, 0], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]}"
19,deepsight,deepsight_final_filter,"[1, 20, 77, 27, 23, 18, 74, 59, 86, 87]",[],"{""n_exceeds"": [2, 8, 7, 3, 6, 5, 9, 6, 6, 8], ""classification_boundary"": 3.0, ""identified_mals"": [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], ""clusters"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1], ""deleted_cluster_ids"": []}"
20,deepsight,deepsight_ensemble_cluster,"[2, 97, 55, 28, 52, 53, 77, 67, 31, 62]",[],"{""cosine_cluster"": [1, -1, 0, -1, 0, 0, 0, 1, 1, 0], ""neup_cluster"": [-1, -1, 0, 0, 0, 0, 0, -1, -1, 0], ""ddif_cluster"": [-1, -1, 0, 0, 0, 0, 0, -1, -1, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
20,deepsight,deepsight_final_filter,"[2, 97, 55, 28, 52, 53, 77, 67, 31, 62]",[],"{""n_exceeds"": [5, 3, 4, 5, 8, 7, 7, 6, 4, 3], ""classification_boundary"": 2.5, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
21,deepsight,deepsight_ensemble_cluster,"[4, 91, 65, 0, 37, 25, 27, 31, 15, 97]",[],"{""cosine_cluster"": [0, -1, -1, 0, -1, -1, -1, 0, -1, -1], ""neup_cluster"": [0, 0, -1, -1, 0, 0, 0, -1, 0, 0], ""ddif_cluster"": [-1, 0, 0, -1, 0, 0, 0, -1, 0, -1], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
21,deepsight,deepsight_final_filter,"[4, 91, 65, 0, 37, 25, 27, 31, 15, 97]",[],"{""n_exceeds"": [5, 8, 8, 3, 5, 4, 6, 4, 7, 3], ""classification_boundary"": 2.5, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
22,deepsight,deepsight_ensemble_cluster,"[1, 98, 50, 52, 30, 15, 49, 13, 38, 7]",[],"{""cosine_cluster"": [-1, -1, -1, 0, -1, -1, 0, -1, 0, -1], ""neup_cluster"": [0, 0, 0, 0, 0, 0, -1, -1, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
22,deepsight,deepsight_final_filter,"[1, 98, 50, 52, 30, 15, 49, 13, 38, 7]",[],"{""n_exceeds"": [2, 8, 7, 9, 5, 8, 5, 4, 6, 3], ""classification_boundary"": 2.75, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
23,deepsight,deepsight_ensemble_cluster,"[3, 30, 82, 46, 21, 54, 29, 47, 77, 48]",[],"{""cosine_cluster"": [-1, -1, -1, 0, 0, -1, 0, -1, 0, 0], ""neup_cluster"": [0, 0, 0, -1, 0, -1, 0, -1, 0, -1], ""ddif_cluster"": [0, 0, 0, 0, 0, -1, 0, -1, 0, -1], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
23,deepsight,deepsight_final_filter,"[3, 30, 82, 46, 21, 54, 29, 47, 77, 48]",[],"{""n_exceeds"": [1, 7, 7, 4, 7, 2, 4, 4, 7, 3], ""classification_boundary"": 2.0, ""identified_mals"": [1, 0, 0, 0, 0, 1, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
24,deepsight,deepsight_ensemble_cluster,"[3, 37, 11, 86, 39, 75, 6, 48, 61, 64]",[],"{""cosine_cluster"": [-1, 1, 0, -1, 0, 0, 1, -1, 1, 1], ""neup_cluster"": [0, 0, -1, 0, 0, 0, 0, -1, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, -1, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
24,deepsight,deepsight_final_filter,"[3, 37, 11, 86, 39, 75, 6, 48, 61, 64]",[],"{""n_exceeds"": [3, 5, 5, 8, 8, 8, 7, 3, 6, 8], ""classification_boundary"": 3.25, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 1, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
25,deepsight,deepsight_ensemble_cluster,"[0, 12, 9, 34, 21, 93, 15, 38, 90, 65]",[],"{""cosine_cluster"": [-1, 0, 0, -1, -1, 0, -1, -1, -1, -1], ""neup_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
25,deepsight,deepsight_final_filter,"[0, 12, 9, 34, 21, 93, 15, 38, 90, 65]",[],"{""n_exceeds"": [2, 6, 8, 8, 7, 8, 7, 6, 8, 8], ""classification_boundary"": 3.75, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
26,deepsight,deepsight_ensemble_cluster,"[0, 84, 12, 64, 52, 60, 4, 50, 14, 27]",[],"{""cosine_cluster"": [0, 1, 0, -1, -1, 0, 0, 0, 1, 1], ""neup_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, -1, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]}"
26,deepsight,deepsight_final_filter,"[0, 84, 12, 64, 52, 60, 4, 50, 14, 27]",[],"{""n_exceeds"": [4, 4, 6, 8, 8, 9, 8, 7, 8, 6], ""classification_boundary"": 3.75, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], ""deleted_cluster_ids"": []}"
27,deepsight,deepsight_ensemble_cluster,"[4, 9, 86, 84, 95, 41, 38, 17, 52, 93]",[],"{""cosine_cluster"": [-1, 0, 0, -1, 0, 0, 0, 0, 0, 0], ""neup_cluster"": [-1, 0, 0, -1, -1, -1, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, -1, -1, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
27,deepsight,deepsight_final_filter,"[4, 9, 86, 84, 95, 41, 38, 17, 52, 93]",[],"{""n_exceeds"": [1, 7, 7, 3, 4, 4, 6, 5, 8, 9], ""classification_boundary"": 2.75, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
28,deepsight,deepsight_ensemble_cluster,"[3, 38, 17, 96, 10, 11, 55, 66, 34, 52]",[],"{""cosine_cluster"": [-1, 0, 0, -1, 0, 0, 0, 0, 0, 0], ""neup_cluster"": [-1, 0, 0, -1, -1, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, -1, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
28,deepsight,deepsight_final_filter,"[3, 38, 17, 96, 10, 11, 55, 66, 34, 52]",[],"{""n_exceeds"": [3, 6, 6, 6, 2, 4, 6, 6, 10, 7], ""classification_boundary"": 3.0, ""identified_mals"": [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
29,deepsight,deepsight_ensemble_cluster,"[3, 5, 42, 83, 37, 14, 13, 89, 28, 61]",[],"{""cosine_cluster"": [-1, -1, 0, 1, 1, 0, 0, 1, -1, 1], ""neup_cluster"": [-1, -1, -1, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
29,deepsight,deepsight_final_filter,"[3, 5, 42, 83, 37, 14, 13, 89, 28, 61]",[],"{""n_exceeds"": [8, 4, 5, 3, 4, 8, 5, 5, 3, 6], ""classification_boundary"": 2.5, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
30,deepsight,deepsight_ensemble_cluster,"[0, 36, 14, 90, 87, 42, 82, 37, 63, 40]",[],"{""cosine_cluster"": [0, -1, -1, 0, 0, -1, 0, 0, 0, -1], ""neup_cluster"": [-1, -1, 0, 0, 0, -1, 0, 0, 0, -1], ""ddif_cluster"": [-1, 0, 0, 0, 0, -1, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
30,deepsight,deepsight_final_filter,"[0, 36, 14, 90, 87, 42, 82, 37, 63, 40]",[],"{""n_exceeds"": [4, 5, 8, 8, 7, 4, 6, 4, 3, 3], ""classification_boundary"": 2.25, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
31,deepsight,deepsight_ensemble_cluster,"[3, 2, 11, 96, 15, 67, 42, 80, 51, 72]",[],"{""cosine_cluster"": [0, 0, 1, -1, 0, 1, 1, -1, 1, 0], ""neup_cluster"": [0, 0, 0, -1, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [0, -1, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
31,deepsight,deepsight_final_filter,"[3, 2, 11, 96, 15, 67, 42, 80, 51, 72]",[],"{""n_exceeds"": [7, 4, 4, 6, 8, 7, 8, 6, 9, 9], ""classification_boundary"": 3.5, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
32,deepsight,deepsight_ensemble_cluster,"[3, 27, 95, 78, 82, 23, 37, 10, 55, 13]",[],"{""cosine_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""neup_cluster"": [0, 0, -1, 0, -1, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, -1, 0, 0, 0, 0, -1, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, -1, 0, 0]}"
32,deepsight,deepsight_final_filter,"[3, 27, 95, 78, 82, 23, 37, 10, 55, 13]",[],"{""n_exceeds"": [8, 7, 4, 5, 5, 5, 5, 3, 3, 5], ""classification_boundary"": 2.5, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, -1, 0, 0], ""deleted_cluster_ids"": []}"
33,deepsight,deepsight_ensemble_cluster,"[1, 27, 31, 11, 24, 43, 50, 63, 64, 18]",[],"{""cosine_cluster"": [0, -1, 0, -1, -1, -1, 0, 0, 0, 0], ""neup_cluster"": [0, 0, -1, 0, 0, 0, 0, 0, 0, -1], ""ddif_cluster"": [-1, 0, -1, 0, -1, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
