epoch,method,stage,selected,rejected,human
5,apra,apra_hierarchical_cluster,"[40, 80, 43, 56, 84, 45, 95, 90]",[31],"{""best_k"": 2, ""best_score"": 0.7043912410736084, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.789196014404297, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
5,apra,apra_trust_weighted_clip,"[40, 80, 43, 56, 84, 45, 95, 90]",[],"{""base_clip"": 1.0, ""trust_weights"": {""40"": 0.1428571492433548, ""80"": 0.1428571492433548, ""43"": 0.1428571492433548, ""56"": 0.1428571492433548, ""84"": 0.1428571492433548, ""45"": 0.1428571492433548, ""95"": 0.0, ""90"": 0.1428571492433548}, ""num_aggregated"": 8}"
6,apra,apra_mad_filter,"[83, 82, 79, 81, 91, 53, 52, 90, 32]",[2],"{""median_norm"": 0.5773355706958252, ""mad"": 0.10324009634150252, ""k"": 2.744058180470132, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
6,apra,apra_hierarchical_cluster,"[83, 79, 81, 91, 53, 52, 90, 32]",[82],"{""best_k"": 2, ""best_score"": 0.5810730457305908, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.913965225219727, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
6,apra,apra_trust_weighted_clip,"[83, 79, 81, 91, 53, 52, 90, 32]",[],"{""base_clip"": 1.0, ""trust_weights"": {""83"": 0.1428571492433548, ""79"": 0.1428571492433548, ""81"": 0.1428571492433548, ""91"": 0.1428571492433548, ""53"": 0.1428571492433548, ""52"": 0.1428571492433548, ""90"": 0.1428571492433548, ""32"": 0.0}, ""num_aggregated"": 8}"
7,apra,apra_mad_filter,"[10, 64, 76, 65, 15, 51, 53, 69]","[1, 2]","{""median_norm"": 0.5248530640862493, ""mad"": 0.17964082682594945, ""k"": 2.4829265189570475, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
7,apra,apra_hierarchical_cluster,"[10, 64, 76, 65, 15, 51, 53]",[69],"{""best_k"": 2, ""best_score"": 0.4903790354728699, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.91313362121582, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
7,apra,apra_trust_weighted_clip,"[10, 64, 76, 65, 15, 51, 53]",[],"{""base_clip"": 1.0, ""trust_weights"": {""10"": 0.1666666716337204, ""64"": 0.0, ""76"": 0.1666666716337204, ""65"": 0.1666666716337204, ""15"": 0.1666666716337204, ""51"": 0.1666666716337204, ""53"": 0.1666666716337204}, ""num_aggregated"": 7}"
8,apra,apra_mad_filter,"[29, 54, 14, 17, 57, 52, 76, 65, 58]",[2],"{""median_norm"": 0.5367636932495685, ""mad"": 0.15021423100142442, ""k"": 2.246644820586108, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
8,apra,apra_hierarchical_cluster,"[29, 14, 17, 57, 52, 76, 65, 58]",[54],"{""best_k"": 2, ""best_score"": 0.7722237706184387, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.893042087554932, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
8,apra,apra_trust_weighted_clip,"[29, 14, 17, 57, 52, 76, 65, 58]",[],"{""base_clip"": 1.0, ""trust_weights"": {""29"": 0.1428571492433548, ""14"": 0.1428571492433548, ""17"": 0.0, ""57"": 0.1428571492433548, ""52"": 0.1428571492433548, ""76"": 0.1428571492433548, ""65"": 0.1428571492433548, ""58"": 0.1428571492433548}, ""num_aggregated"": 8}"
9,apra,apra_mad_filter,"[23, 49, 11, 34, 99, 33, 58, 12]","[2, 54]","{""median_norm"": 0.42105450495198676, ""mad"": 0.08986078611645357, ""k"": 2.0328482987029957, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
9,apra,apra_hierarchical_cluster,"[23, 49, 11, 34, 33, 58, 12]",[99],"{""best_k"": 2, ""best_score"": 0.7025483846664429, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.349637508392334, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
9,apra,apra_trust_weighted_clip,"[23, 49, 11, 34, 33, 58, 12]",[],"{""base_clip"": 1.0, ""trust_weights"": {""23"": 0.18862469494342804, ""49"": 0.0, ""11"": 0.18862469494342804, ""34"": 0.18862469494342804, ""33"": 0.18862469494342804, ""58"": 0.1227506548166275, ""12"": 0.1227506548166275}, ""num_aggregated"": 7}"
10,apra,apra_mad_filter,"[63, 55, 18, 78, 25, 71, 57]","[4, 65, 2]","{""median_norm"": 0.46114882191457496, ""mad"": 0.06292043016504559, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
10,apra,apra_hierarchical_cluster,"[63, 18, 78, 25, 57]","[55, 71]","{""best_k"": 2, ""best_score"": 0.6556273698806763, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.974904537200928, ""1"": 1.9981229305267334}, ""num_trusted"": 5, ""fallback_used"": false}"
10,apra,apra_trust_weighted_clip,"[63, 18, 78, 25, 57]",[],"{""base_clip"": 1.0, ""trust_weights"": {""63"": 0.25, ""18"": 0.25, ""78"": 0.25, ""25"": 0.0, ""57"": 0.25}, ""num_aggregated"": 5}"
11,apra,apra_mad_filter,"[44, 50, 12, 72, 26, 19, 56, 93, 20]",[2],"{""median_norm"": 0.5139617750671981, ""mad"": 0.11707391345190973, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
11,apra,apra_hierarchical_cluster,"[44, 50, 12, 72, 19, 56, 93, 20]",[26],"{""best_k"": 2, ""best_score"": 0.6352605223655701, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.873165130615234, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
11,apra,apra_trust_weighted_clip,"[44, 50, 12, 72, 19, 56, 93, 20]",[],"{""base_clip"": 1.0, ""trust_weights"": {""44"": 0.15421123802661896, ""50"": 0.15421123802661896, ""12"": 0.15421123802661896, ""72"": 0.07473251223564148, ""19"": 0.0, ""56"": 0.15421123802661896, ""93"": 0.15421123802661896, ""20"": 0.15421123802661896}, ""num_aggregated"": 8}"
12,apra,apra_mad_filter,"[21, 61, 10, 20, 51, 25, 27, 40]","[0, 57]","{""median_norm"": 0.5540771534284838, ""mad"": 0.08628926175133433, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
12,apra,apra_hierarchical_cluster,"[21, 61, 20, 51, 25, 27, 40]",[10],"{""best_k"": 2, ""best_score"": 0.5490576028823853, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 3.5848441123962402, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
12,apra,apra_trust_weighted_clip,"[21, 61, 20, 51, 25, 27, 40]",[],"{""base_clip"": 1.0, ""trust_weights"": {""21"": 0.1666666716337204, ""61"": 0.1666666716337204, ""20"": 0.0, ""51"": 0.1666666716337204, ""25"": 0.1666666716337204, ""27"": 0.1666666716337204, ""40"": 0.1666666716337204}, ""num_aggregated"": 7}"
13,apra,apra_mad_filter,"[82, 38, 98, 50, 69, 58, 91, 59]","[0, 75]","{""median_norm"": 0.4614860866637809, ""mad"": 0.09610680602499408, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
13,apra,apra_hierarchical_cluster,"[82, 38, 98, 50, 58, 91, 59]",[69],"{""best_k"": 2, ""best_score"": 0.6783612370491028, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.826365947723389, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
13,apra,apra_trust_weighted_clip,"[82, 38, 98, 50, 58, 91, 59]",[],"{""base_clip"": 1.0, ""trust_weights"": {""82"": 0.1134977638721466, ""38"": 0.20221886038780212, ""98"": 0.20221886038780212, ""50"": 0.20221886038780212, ""58"": 0.0, ""91"": 0.16634777188301086, ""59"": 0.1134977638721466}, ""num_aggregated"": 7}"
14,apra,apra_mad_filter,"[5, 25, 10, 51, 16, 92, 27]","[1, 98, 24]","{""median_norm"": 0.407374219666924, ""mad"": 0.06296601761998738, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
14,apra,apra_hierarchical_cluster,"[5, 25, 51, 16, 92, 27]",[10],"{""best_k"": 2, ""best_score"": 0.6238496899604797, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.60707950592041, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
14,apra,apra_trust_weighted_clip,"[5, 25, 51, 16, 92, 27]",[],"{""base_clip"": 1.0, ""trust_weights"": {""5"": 0.20000000298023224, ""25"": 0.0, ""51"": 0.20000000298023224, ""16"": 0.20000000298023224, ""92"": 0.20000000298023224, ""27"": 0.20000000298023224}, ""num_aggregated"": 6}"
15,apra,apra_mad_filter,"[69, 8, 16, 77, 29, 65, 68, 89, 95]",[1],"{""median_norm"": 0.5755644969691273, ""mad"": 0.1961506914050805, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
15,apra,apra_hierarchical_cluster,"[69, 8, 16, 77, 29, 65, 68, 89]",[95],"{""best_k"": 2, ""best_score"": 0.6727198958396912, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.0005998611450195, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
15,apra,apra_trust_weighted_clip,"[69, 8, 16, 77, 29, 65, 68, 89]",[],"{""base_clip"": 1.0, ""trust_weights"": {""69"": 0.15404121577739716, ""8"": 0.0, ""16"": 0.15404121577739716, ""77"": 0.15404121577739716, ""29"": 0.15404121577739716, ""65"": 0.07575274258852005, ""68"": 0.15404121577739716, ""89"": 0.15404121577739716}, ""num_aggregated"": 8}"
16,apra,apra_mad_filter,"[46, 8, 5, 19, 53, 84, 23]","[3, 38, 51]","{""median_norm"": 0.7717406572486148, ""mad"": 0.06592590598590192, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
16,apra,apra_hierarchical_cluster,"[46, 19, 53, 84, 23]","[8, 5]","{""best_k"": 2, ""best_score"": 0.3964267075061798, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 3.0878167152404785, ""1"": 1.974517822265625}, ""num_trusted"": 5, ""fallback_used"": false}"
16,apra,apra_trust_weighted_clip,"[46, 19, 53, 84, 23]",[],"{""base_clip"": 1.0, ""trust_weights"": {""46"": 0.0, ""19"": 0.25, ""53"": 0.25, ""84"": 0.25, ""23"": 0.25}, ""num_aggregated"": 5}"
17,apra,apra_mad_filter,"[18, 91, 79, 68, 9, 5, 73, 62]","[0, 51]","{""median_norm"": 0.5325050845267851, ""mad"": 0.11339388399448716, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
17,apra,apra_hierarchical_cluster,"[18, 91, 79, 68, 9, 5, 62]",[73],"{""best_k"": 2, ""best_score"": 0.6811326146125793, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.45709228515625, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
17,apra,apra_trust_weighted_clip,"[18, 91, 79, 68, 9, 5, 62]",[],"{""base_clip"": 1.0, ""trust_weights"": {""18"": 0.1666666716337204, ""91"": 0.1666666716337204, ""79"": 0.1666666716337204, ""68"": 0.1666666716337204, ""9"": 0.0, ""5"": 0.1666666716337204, ""62"": 0.1666666716337204}, ""num_aggregated"": 7}"
18,apra,apra_mad_filter,"[25, 80, 78, 20, 7, 44]","[4, 2, 1, 3]","{""median_norm"": 0.8641216720818387, ""mad"": 0.35912138466959015, ""k"": 2.0, ""num_accepted"": 6, ""safety_keep_used"": false, ""fallback_used"": false}"
18,apra,apra_hierarchical_cluster,"[25, 80, 78, 20, 44]",[7],"{""best_k"": 2, ""best_score"": 0.4102458953857422, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.966137886047363, ""1"": -1.0}, ""num_trusted"": 5, ""fallback_used"": false}"
18,apra,apra_trust_weighted_clip,"[25, 80, 78, 20, 44]",[],"{""base_clip"": 1.0, ""trust_weights"": {""25"": 0.25, ""80"": 0.25, ""78"": 0.25, ""20"": 0.0, ""44"": 0.25}, ""num_aggregated"": 5}"
19,apra,apra_mad_filter,"[20, 77, 27, 23, 18, 74, 59, 86, 87]",[1],"{""median_norm"": 0.42924046672766475, ""mad"": 0.09365524642076209, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
19,apra,apra_hierarchical_cluster,"[20, 77, 23, 18, 74, 59, 86, 87]",[27],"{""best_k"": 2, ""best_score"": 0.3836313486099243, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.490669250488281, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
19,apra,apra_trust_weighted_clip,"[20, 77, 23, 18, 74, 59, 86, 87]",[],"{""base_clip"": 1.0, ""trust_weights"": {""20"": 0.0, ""77"": 0.36291176080703735, ""23"": 0.0, ""18"": 0.0, ""74"": 0.36291176080703735, ""59"": 0.0, ""86"": 0.0, ""87"": 0.2741764783859253}, ""num_aggregated"": 8}"
20,apra,apra_mad_filter,"[55, 28, 52, 53, 77, 67, 62]","[2, 97, 31]","{""median_norm"": 0.47245898717336887, ""mad"": 0.10423182521183569, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
20,apra,apra_hierarchical_cluster,"[55, 52, 53, 77, 67, 62]",[28],"{""best_k"": 2, ""best_score"": 0.3607095777988434, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.87608528137207, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
20,apra,apra_trust_weighted_clip,"[55, 52, 53, 77, 67, 62]",[],"{""base_clip"": 1.0, ""trust_weights"": {""55"": 0.28540942072868347, ""52"": 0.0, ""53"": 0.28540942072868347, ""77"": 0.1437716782093048, ""67"": 0.0, ""62"": 0.28540942072868347}, ""num_aggregated"": 6}"
21,apra,apra_mad_filter,"[91, 65, 37, 25, 27, 31, 15, 97]","[4, 0]","{""median_norm"": 0.5715982195705123, ""mad"": 0.19032087525002792, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
21,apra,apra_hierarchical_cluster,"[91, 65, 37, 25, 27, 15, 97]",[31],"{""best_k"": 2, ""best_score"": 0.8018753528594971, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.651369094848633, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
21,apra,apra_trust_weighted_clip,"[91, 65, 37, 25, 27, 15, 97]",[],"{""base_clip"": 1.0, ""trust_weights"": {""91"": 0.17473477125167847, ""65"": 0.17473477125167847, ""37"": 0.17473477125167847, ""25"": 0.17473477125167847, ""27"": 0.12632612884044647, ""15"": 0.17473477125167847, ""97"": 0.0}, ""num_aggregated"": 7}"
22,apra,apra_mad_filter,"[50, 52, 30, 15, 49, 13, 7]","[1, 98, 38]","{""median_norm"": 0.5371968534750402, ""mad"": 0.0520942721669681, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
22,apra,apra_hierarchical_cluster,"[50, 52, 49]","[30, 15, 13, 7]","{""best_k"": 3, ""best_score"": 0.3779130280017853, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 2.1124253273010254, ""1"": 2.931779384613037, ""2"": -1.0}, ""num_trusted"": 3, ""fallback_used"": false}"
22,apra,apra_trust_weighted_clip,"[50, 52, 49]",[],"{""base_clip"": 1.0, ""trust_weights"": {""50"": 0.0, ""52"": 0.5, ""49"": 0.5}, ""num_aggregated"": 3}"
23,apra,apra_mad_filter,"[30, 82, 46, 21, 54, 29, 47, 77, 48]",[3],"{""median_norm"": 0.6121915361086254, ""mad"": 0.15272029872443568, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
23,apra,apra_hierarchical_cluster,"[30, 82, 46, 21, 29, 47, 77]","[54, 48]","{""best_k"": 3, ""best_score"": 0.6819922924041748, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.5436530113220215, ""1"": -1.0, ""2"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
23,apra,apra_trust_weighted_clip,"[30, 82, 46, 21, 29, 47, 77]",[],"{""base_clip"": 1.0, ""trust_weights"": {""30"": 0.0, ""82"": 0.1163639947772026, ""46"": 0.0, ""21"": 0.29454532265663147, ""29"": 0.29454532265663147, ""47"": 0.0, ""77"": 0.29454532265663147}, ""num_aggregated"": 7}"
24,apra,apra_mad_filter,"[37, 11, 86, 39, 75, 6, 48, 61, 64]",[3],"{""median_norm"": 0.5896898081961894, ""mad"": 0.17517420733782163, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
24,apra,apra_hierarchical_cluster,"[37, 11, 86, 39, 75, 6, 61, 64]",[48],"{""best_k"": 2, ""best_score"": 0.7091253399848938, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.37753963470459, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
24,apra,apra_trust_weighted_clip,"[37, 11, 86, 39, 75, 6, 61, 64]",[],"{""base_clip"": 1.0, ""trust_weights"": {""37"": 0.15086045861244202, ""11"": 0.15086045861244202, ""86"": 0.15086045861244202, ""39"": 0.15086045861244202, ""75"": 0.0, ""6"": 0.15086045861244202, ""61"": 0.15086045861244202, ""64"": 0.09483720362186432}, ""num_aggregated"": 8}"
25,apra,apra_mad_filter,"[34, 21, 93, 15, 38, 90, 65]","[0, 12, 9]","{""median_norm"": 0.5372654494093223, ""mad"": 0.1650748811586327, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
25,apra,apra_hierarchical_cluster,"[34, 21, 15, 38, 90, 65]",[93],"{""best_k"": 2, ""best_score"": 0.4421924650669098, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.24617862701416, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
25,apra,apra_trust_weighted_clip,"[34, 21, 15, 38, 90, 65]",[],"{""base_clip"": 1.0, ""trust_weights"": {""34"": 0.2414865493774414, ""21"": 0.2414865493774414, ""15"": 0.0, ""38"": 0.2414865493774414, ""90"": 0.2414865493774414, ""65"": 0.03405381366610527}, ""num_aggregated"": 6}"
26,apra,apra_mad_filter,"[84, 12, 64, 52, 60, 50, 14, 27]","[0, 4]","{""median_norm"": 0.7283056196325521, ""mad"": 0.24092155677249277, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
26,apra,apra_hierarchical_cluster,"[12, 64, 52, 60, 50, 14, 27]",[84],"{""best_k"": 2, ""best_score"": 0.539913535118103, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.99174165725708, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
26,apra,apra_trust_weighted_clip,"[12, 64, 52, 60, 50, 14, 27]",[],"{""base_clip"": 1.0, ""trust_weights"": {""12"": 0.19030500948429108, ""64"": 0.19030500948429108, ""52"": 0.0, ""60"": 0.04847492650151253, ""50"": 0.19030500948429108, ""14"": 0.19030500948429108, ""27"": 0.19030500948429108}, ""num_aggregated"": 7}"
27,apra,apra_mad_filter,"[9, 86, 84, 41, 38, 17, 52, 93]","[4, 95]","{""median_norm"": 0.5313175220680151, ""mad"": 0.12921179328759855, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
27,apra,apra_hierarchical_cluster,"[9, 86, 84, 38, 17, 52, 93]",[41],"{""best_k"": 2, ""best_score"": 0.6285156607627869, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.3458638191223145, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
27,apra,apra_trust_weighted_clip,"[9, 86, 84, 38, 17, 52, 93]",[],"{""base_clip"": 1.0, ""trust_weights"": {""9"": 0.0, ""86"": 0.20000000298023224, ""84"": 0.20000000298023224, ""38"": 0.20000000298023224, ""17"": 0.0, ""52"": 0.20000000298023224, ""93"": 0.20000000298023224}, ""num_aggregated"": 7}"
28,apra,apra_mad_filter,"[17, 96, 10, 11, 55, 66, 34, 52]","[3, 38]","{""median_norm"": 0.5317511371387506, ""mad"": 0.14349189898309672, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
28,apra,apra_hierarchical_cluster,"[17, 10, 11, 55, 66, 34, 52]",[96],"{""best_k"": 2, ""best_score"": 0.6890497207641602, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.309723854064941, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
28,apra,apra_trust_weighted_clip,"[17, 10, 11, 55, 66, 34, 52]",[],"{""base_clip"": 1.0, ""trust_weights"": {""17"": 0.1666666716337204, ""10"": 0.0, ""11"": 0.1666666716337204, ""55"": 0.1666666716337204, ""66"": 0.1666666716337204, ""34"": 0.1666666716337204, ""52"": 0.1666666716337204}, ""num_aggregated"": 7}"
29,apra,apra_mad_filter,"[42, 83, 37, 14, 13, 89, 28, 61]","[3, 5]","{""median_norm"": 0.42502419439300615, ""mad"": 0.11550262235799663, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
29,apra,apra_hierarchical_cluster,"[83, 37, 14, 89, 28, 61]","[42, 13]","{""best_k"": 2, ""best_score"": 0.7137463092803955, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.643852710723877, ""1"": 1.976414680480957}, ""num_trusted"": 6, ""fallback_used"": false}"
29,apra,apra_trust_weighted_clip,"[83, 37, 14, 89, 28, 61]",[],"{""base_clip"": 1.0, ""trust_weights"": {""83"": 0.0, ""37"": 0.1960812211036682, ""14"": 0.3039187788963318, ""89"": 0.1960812211036682, ""28"": 0.3039187788963318, ""61"": 0.0}, ""num_aggregated"": 6}"
30,apra,apra_mad_filter,"[14, 90, 87, 42, 82, 37, 63, 40]","[0, 36]","{""median_norm"": 0.6104988538258602, ""mad"": 0.16478985041099678, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
30,apra,apra_hierarchical_cluster,"[14, 90, 87, 82, 37, 63, 40]",[42],"{""best_k"": 2, ""best_score"": 0.6585134267807007, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.445747375488281, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
30,apra,apra_trust_weighted_clip,"[14, 90, 87, 82, 37, 63, 40]",[],"{""base_clip"": 1.0, ""trust_weights"": {""14"": 0.1666666716337204, ""90"": 0.1666666716337204, ""87"": 0.1666666716337204, ""82"": 0.0, ""37"": 0.1666666716337204, ""63"": 0.1666666716337204, ""40"": 0.1666666716337204}, ""num_aggregated"": 7}"
31,apra,apra_mad_filter,"[11, 96, 15, 67, 42, 80, 51, 72]","[3, 2]","{""median_norm"": 0.4498799772767038, ""mad"": 0.13061324466453106, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
31,apra,apra_hierarchical_cluster,"[11, 15, 67, 80, 51, 72]","[96, 42]","{""best_k"": 2, ""best_score"": 0.4683101773262024, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.8849501609802246, ""1"": 5.620355606079102}, ""num_trusted"": 6, ""fallback_used"": false}"
