epoch,method,stage,selected,rejected,human
62,clip,clip,"[4, 25, 90, 36, 97, 64, 63, 78, 56, 54]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
63,clip,clip,"[3, 64, 14, 15, 39, 72, 13, 49, 8, 48]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
64,clip,clip,"[4, 69, 8, 90, 45, 6, 9, 43, 16, 30]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
65,clip,clip,"[3, 69, 10, 34, 29, 55, 47, 74, 61, 20]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
66,clip,clip,"[3, 71, 33, 23, 65, 37, 48, 47, 59, 56]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
67,clip,clip,"[2, 80, 63, 69, 29, 26, 55, 60, 36, 89]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
68,clip,clip,"[0, 96, 2, 72, 70, 5, 20, 46, 63, 85]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
69,clip,clip,"[4, 51, 96, 25, 50, 7, 17, 47, 32, 49]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
70,clip,clip,"[0, 7, 82, 1, 56, 50, 42, 70, 38, 66]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
71,clip,clip,"[4, 7, 82, 41, 96, 71, 32, 8, 34, 61]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
72,clip,clip,"[4, 37, 24, 63, 40, 3, 49, 21, 66, 22]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
73,clip,clip,"[2, 1, 93, 47, 16, 27, 80, 96, 89, 68]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
74,clip,clip,"[3, 29, 66, 60, 79, 26, 6, 73, 20, 87]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
75,clip,clip,"[4, 37, 25, 56, 39, 27, 55, 45, 87, 89]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
76,clip,clip,"[0, 17, 26, 2, 36, 20, 27, 31, 29, 89]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
77,clip,clip,"[3, 84, 20, 50, 6, 95, 21, 60, 41, 62]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
78,clip,clip,"[0, 81, 88, 60, 47, 13, 68, 89, 51, 18]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
79,clip,clip,"[4, 7, 40, 94, 21, 48, 22, 70, 87, 35]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
80,clip,clip,"[4, 70, 45, 93, 34, 33, 68, 59, 71, 74]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
81,clip,clip,"[1, 82, 4, 68, 64, 93, 72, 2, 90, 28]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
82,clip,clip,"[2, 50, 18, 35, 62, 77, 78, 36, 93, 33]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
83,clip,clip,"[2, 53, 50, 18, 15, 77, 79, 90, 63, 66]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
84,clip,clip,"[3, 86, 4, 13, 41, 34, 14, 30, 67, 21]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
85,clip,clip,"[1, 47, 52, 48, 64, 35, 83, 71, 7, 72]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
86,clip,clip,"[4, 5, 73, 11, 0, 7, 77, 14, 56, 51]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
87,clip,clip,"[3, 26, 21, 14, 53, 51, 48, 52, 73, 6]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
88,clip,clip,"[4, 83, 40, 98, 86, 53, 44, 18, 56, 87]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
89,clip,clip,"[2, 93, 9, 87, 45, 42, 21, 68, 95, 22]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
90,clip,clip,"[2, 61, 59, 17, 34, 82, 98, 51, 93, 36]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
91,clip,clip,"[2, 17, 16, 65, 55, 46, 45, 78, 61, 7]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
92,clip,clip,"[0, 92, 60, 89, 4, 66, 99, 3, 54, 84]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
93,clip,clip,"[1, 13, 85, 66, 11, 41, 33, 34, 99, 64]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
94,clip,clip,"[2, 58, 20, 0, 99, 64, 78, 68, 7, 33]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
95,clip,clip,"[0, 87, 76, 70, 29, 65, 47, 58, 92, 73]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
96,clip,clip,"[0, 86, 28, 83, 39, 64, 43, 50, 9, 79]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
97,clip,clip,"[4, 84, 7, 54, 25, 13, 79, 90, 0, 43]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
98,clip,clip,"[3, 18, 85, 4, 57, 42, 58, 78, 25, 94]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
99,clip,clip,"[1, 86, 82, 53, 68, 43, 0, 83, 57, 8]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
100,clip,clip,"[3, 88, 49, 1, 12, 93, 43, 7, 92, 35]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
101,clip,clip,"[1, 35, 0, 99, 11, 24, 51, 84, 48, 44]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
102,clip,clip,"[3, 49, 89, 39, 60, 48, 54, 83, 99, 51]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
103,clip,clip,"[2, 96, 59, 25, 93, 18, 76, 83, 62, 39]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
104,clip,clip,"[0, 98, 8, 44, 1, 56, 67, 42, 79, 3]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
105,clip,clip,"[1, 31, 32, 7, 79, 39, 55, 98, 90, 24]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
106,clip,clip,"[0, 40, 90, 63, 82, 3, 54, 13, 49, 43]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
107,clip,clip,"[1, 60, 29, 2, 42, 27, 38, 22, 70, 77]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
108,clip,clip,"[0, 63, 91, 68, 9, 82, 54, 20, 75, 26]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
109,clip,clip,"[0, 74, 84, 49, 15, 46, 8, 62, 7, 56]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
110,clip,clip,"[3, 16, 51, 78, 7, 29, 56, 59, 8, 43]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
111,clip,clip,"[4, 8, 35, 16, 59, 85, 74, 82, 88, 61]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
112,clip,clip,"[3, 78, 56, 87, 26, 14, 77, 74, 37, 53]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
113,clip,clip,"[3, 5, 73, 80, 50, 87, 7, 71, 60, 35]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
114,clip,clip,"[4, 54, 9, 20, 78, 66, 29, 2, 86, 97]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
115,clip,clip,"[3, 70, 67, 40, 92, 61, 58, 73, 66, 65]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
116,clip,clip,"[1, 33, 28, 59, 45, 80, 52, 68, 95, 51]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
117,clip,clip,"[4, 88, 56, 23, 58, 33, 65, 24, 90, 30]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
118,clip,clip,"[0, 5, 73, 92, 57, 9, 42, 33, 63, 43]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
119,clip,clip,"[4, 46, 2, 15, 25, 98, 28, 50, 58, 20]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
120,clip,clip,"[0, 9, 42, 49, 58, 98, 94, 67, 36, 3]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
121,clip,clip,"[4, 21, 69, 24, 38, 97, 52, 40, 78, 83]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
122,clip,clip,"[0, 83, 31, 58, 11, 54, 42, 8, 73, 36]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
123,clip,clip,"[1, 85, 28, 14, 48, 73, 53, 82, 31, 61]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
124,clip,clip,"[4, 11, 29, 16, 84, 79, 9, 47, 14, 66]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
125,clip,clip,"[0, 91, 31, 49, 75, 3, 4, 36, 57, 77]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
126,clip,clip,"[0, 39, 56, 94, 40, 37, 77, 34, 8, 99]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
127,clip,clip,"[2, 88, 70, 9, 43, 13, 78, 98, 29, 79]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
128,clip,clip,"[2, 20, 64, 72, 73, 12, 91, 81, 10, 80]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
129,clip,clip,"[1, 56, 69, 77, 7, 3, 80, 65, 55, 87]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
130,clip,clip,"[0, 82, 55, 67, 10, 38, 40, 11, 93, 50]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
131,clip,clip,"[0, 14, 62, 98, 60, 88, 20, 78, 36, 21]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
132,clip,clip,"[0, 53, 61, 7, 72, 4, 44, 95, 67, 96]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
133,clip,clip,"[2, 71, 20, 36, 87, 1, 33, 80, 83, 62]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
134,clip,clip,"[3, 92, 88, 76, 90, 42, 62, 23, 37, 0]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
135,clip,clip,"[0, 30, 8, 26, 11, 47, 9, 96, 67, 53]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
136,clip,clip,"[0, 58, 45, 76, 72, 78, 56, 23, 99, 20]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
137,clip,clip,"[2, 79, 39, 82, 60, 54, 34, 83, 13, 35]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
138,clip,clip,"[4, 45, 65, 28, 24, 47, 10, 77, 74, 5]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
139,clip,clip,"[0, 2, 18, 52, 30, 28, 34, 80, 19, 57]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
140,clip,clip,"[3, 90, 98, 61, 8, 69, 42, 74, 40, 87]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
141,clip,clip,"[1, 55, 65, 23, 31, 79, 85, 96, 47, 95]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
142,clip,clip,"[2, 34, 26, 89, 36, 33, 69, 24, 12, 31]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
143,clip,clip,"[4, 82, 0, 16, 41, 83, 44, 62, 52, 78]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
144,clip,clip,"[2, 13, 87, 48, 14, 27, 80, 70, 98, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
145,clip,clip,"[2, 32, 21, 27, 61, 47, 1, 65, 98, 28]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
146,clip,clip,"[4, 64, 32, 16, 60, 41, 22, 20, 88, 92]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
147,clip,clip,"[1, 19, 36, 31, 33, 90, 13, 95, 27, 73]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
148,clip,clip,"[2, 95, 62, 74, 56, 42, 22, 71, 0, 63]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
149,clip,clip,"[1, 29, 48, 3, 2, 54, 91, 34, 89, 42]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
150,clip,clip,"[2, 93, 67, 6, 40, 22, 79, 38, 61, 87]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
151,clip,clip,"[4, 21, 67, 49, 24, 47, 95, 45, 57, 96]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
152,clip,clip,"[1, 74, 25, 94, 96, 58, 3, 99, 55, 97]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
153,clip,clip,"[1, 81, 82, 47, 65, 60, 93, 28, 49, 3]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
154,clip,clip,"[4, 8, 48, 46, 69, 18, 87, 54, 19, 97]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
155,clip,clip,"[1, 91, 86, 11, 53, 59, 48, 3, 9, 26]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
156,clip,clip,"[1, 82, 58, 96, 4, 28, 39, 99, 13, 37]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
157,clip,clip,"[3, 62, 44, 97, 49, 90, 70, 66, 87, 54]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
158,clip,clip,"[1, 95, 63, 12, 31, 57, 76, 69, 61, 2]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
159,clip,clip,"[4, 3, 89, 43, 32, 65, 24, 70, 75, 71]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
160,clip,clip,"[0, 23, 91, 20, 84, 29, 85, 79, 50, 43]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
161,clip,clip,"[3, 89, 96, 47, 25, 98, 83, 63, 50, 35]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
162,clip,clip,"[2, 43, 15, 21, 81, 42, 50, 20, 22, 1]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
163,clip,clip,"[4, 85, 27, 36, 99, 53, 33, 87, 35, 17]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
164,clip,clip,"[4, 73, 88, 94, 50, 16, 27, 67, 8, 58]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
165,clip,clip,"[0, 72, 87, 49, 6, 94, 56, 73, 76, 84]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
166,clip,clip,"[1, 78, 77, 34, 44, 10, 5, 50, 85, 68]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
167,clip,clip,"[1, 67, 93, 20, 79, 19, 10, 49, 75, 94]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
168,clip,clip,"[3, 1, 40, 89, 24, 63, 65, 48, 90, 64]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
169,clip,clip,"[0, 97, 8, 32, 54, 84, 25, 82, 2, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
170,clip,clip,"[3, 77, 43, 84, 97, 54, 23, 41, 81, 5]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
171,clip,clip,"[4, 50, 79, 39, 10, 18, 28, 41, 22, 71]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
172,clip,clip,"[4, 70, 79, 75, 87, 0, 71, 66, 98, 67]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
173,clip,clip,"[3, 98, 4, 68, 9, 12, 0, 59, 13, 37]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
174,clip,clip,"[4, 96, 23, 27, 91, 52, 3, 32, 53, 66]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
175,clip,clip,"[0, 65, 84, 43, 72, 85, 37, 34, 99, 35]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
176,clip,clip,"[1, 63, 18, 15, 26, 23, 56, 92, 91, 64]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
177,clip,clip,"[3, 54, 28, 72, 29, 10, 92, 76, 88, 65]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
178,clip,clip,"[0, 39, 30, 66, 90, 31, 6, 99, 76, 61]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
179,clip,clip,"[4, 63, 43, 99, 49, 66, 92, 34, 23, 16]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
180,clip,clip,"[4, 16, 72, 98, 5, 9, 68, 96, 61, 36]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
181,clip,clip,"[3, 22, 77, 12, 92, 89, 30, 14, 16, 21]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
182,clip,clip,"[3, 46, 80, 89, 57, 40, 50, 0, 28, 8]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
183,clip,clip,"[1, 88, 28, 14, 18, 10, 63, 68, 15, 58]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
184,clip,clip,"[0, 40, 23, 91, 32, 18, 64, 41, 68, 70]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
185,clip,clip,"[4, 12, 11, 69, 41, 79, 22, 3, 54, 28]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
186,clip,clip,"[0, 34, 15, 49, 45, 17, 59, 22, 51, 12]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
187,clip,clip,"[4, 73, 14, 1, 74, 45, 29, 13, 6, 2]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
188,clip,clip,"[0, 59, 78, 85, 24, 97, 42, 9, 29, 51]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
189,clip,clip,"[1, 20, 25, 70, 84, 3, 10, 28, 85, 58]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
190,clip,clip,"[0, 23, 4, 73, 84, 72, 12, 77, 40, 1]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
191,clip,clip,"[0, 97, 36, 50, 79, 11, 91, 31, 52, 5]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
192,clip,clip,"[3, 64, 19, 63, 21, 5, 81, 96, 37, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
193,clip,clip,"[0, 90, 92, 74, 71, 1, 56, 95, 27, 89]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
