epoch,method,stage,selected,rejected,human
4,rflbat,rflbat_final_distance_filter,"[11, 80, 54, 82, 41, 21, 93, 9, 89]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 3.43544371444977}"
5,rflbat,rflbat_first_distance_filter,"[0, 56, 52, 95, 80, 86, 61, 40, 87, 53, 56, 52, 95, 80, 86, 61, 40, 87, 53]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 4.557154698447256}"
5,rflbat,rflbat_cluster_filter,"[0, 56, 52, 95, 80, 86, 61, 40, 87, 53, 56, 52, 95, 80, 86, 61, 40, 87, 53]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1418793893855572]}"
5,rflbat,rflbat_final_distance_filter,"[56, 52, 95, 80, 86, 61, 40, 87, 53]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.6564948055726445}"
6,rflbat,rflbat_first_distance_filter,"[3, 6, 89, 83, 25, 38, 97, 66, 80, 63, 6, 89, 83, 25, 38, 97, 66, 80, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.934988836914534}"
6,rflbat,rflbat_cluster_filter,"[3, 6, 89, 83, 25, 38, 97, 66, 80, 63, 6, 89, 83, 25, 38, 97, 66, 80, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1945892702435243]}"
6,rflbat,rflbat_final_distance_filter,"[6, 89, 83, 25, 38, 97, 66, 80, 63]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.067394446667081}"
7,rflbat,rflbat_first_distance_filter,"[0, 86, 58, 7, 84, 49, 33, 78, 16, 39, 86, 58, 7, 84, 49, 33, 78, 16, 39]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 4.727175123466341}"
7,rflbat,rflbat_cluster_filter,"[0, 86, 58, 7, 84, 49, 33, 78, 16, 39, 86, 58, 7, 84, 49, 33, 78, 16, 39]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.15206323064470806]}"
7,rflbat,rflbat_final_distance_filter,"[86, 58, 7, 84, 49, 33, 78, 16, 39]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.794878726941398}"
8,rflbat,rflbat_first_distance_filter,"[3, 51, 99, 82, 85, 94, 92, 33, 53, 79, 51, 99, 82, 85, 94, 92, 33, 53, 79]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.7924674293383887}"
8,rflbat,rflbat_cluster_filter,"[3, 51, 99, 82, 85, 94, 92, 33, 53, 79, 51, 99, 82, 85, 94, 92, 33, 53, 79]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.09695961892982183]}"
8,rflbat,rflbat_final_distance_filter,"[51, 99, 82, 85, 94, 92, 33, 53, 79]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 3.8978560816013568}"
9,rflbat,rflbat_first_distance_filter,"[0, 93, 67, 83, 57, 4, 66, 53, 89, 31, 93, 67, 83, 57, 4, 66, 53, 89, 31]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 8.177132798967625}"
9,rflbat,rflbat_cluster_filter,"[93, 67, 83, 57, 66, 53, 89, 31, 93, 67, 83, 57, 66, 53, 89, 31]","[0, 4]","{""accepted_indices"": [1, 2, 3, 4, 6, 7, 8, 9, 1, 2, 3, 4, 6, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.11005516393832745, 1, 0.999999999999606]}"
9,rflbat,rflbat_final_distance_filter,"[93, 67, 83, 57, 66, 53, 89, 31]","[0, 4]","{""accepted_indices"": [1, 2, 3, 4, 6, 7, 8, 9, 1, 2, 3, 4, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.0037300161593804265}"
10,rflbat,rflbat_first_distance_filter,"[3, 96, 59, 99, 26, 90, 52, 9, 39, 93, 96, 59, 99, 26, 90, 52, 9, 39, 93]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.9165642155941374}"
10,rflbat,rflbat_cluster_filter,"[96, 99, 26, 90, 52, 39, 93, 96, 99, 26, 90, 52, 39, 93]","[3, 59, 9]","{""accepted_indices"": [1, 3, 4, 5, 6, 8, 9, 1, 3, 4, 5, 6, 8, 9], ""num_clusters"": 4, ""cluster_scores"": [1.0000000000013824, 1, 1.0000000000030724, 0.1602561312608597]}"
10,rflbat,rflbat_final_distance_filter,"[96, 99, 26, 90, 52, 39, 93]","[3, 59, 9]","{""accepted_indices"": [1, 3, 4, 5, 6, 8, 9, 1, 3, 4, 5, 6, 8, 9], ""eps2"": 6, ""distance_median"": 0.032248948059776364}"
11,rflbat,rflbat_first_distance_filter,"[3, 9, 88, 4, 18, 13, 31, 2, 91, 90, 9, 88, 4, 18, 13, 31, 2, 91, 90]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 9.48264126042675}"
11,rflbat,rflbat_cluster_filter,"[9, 18, 13, 31, 91, 90, 9, 18, 13, 31, 91, 90]","[3, 88, 4, 2]","{""accepted_indices"": [1, 4, 5, 6, 8, 9, 1, 4, 5, 6, 8, 9], ""num_clusters"": 5, ""cluster_scores"": [0.12212243213461813, 0.9999999999995397, 0.9999999999995354, 1, 1.0000000000028297]}"
11,rflbat,rflbat_final_distance_filter,"[9, 18, 13, 31, 91, 90]","[3, 88, 4, 2]","{""accepted_indices"": [1, 4, 5, 6, 8, 9, 1, 4, 5, 6, 8, 9], ""eps2"": 6, ""distance_median"": 0.004379652997421891}"
12,rflbat,rflbat_first_distance_filter,"[3, 26, 70, 91, 19, 30, 80, 15, 77, 18, 26, 70, 91, 19, 30, 80, 15, 77, 18]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.6850128013291896}"
12,rflbat,rflbat_cluster_filter,"[3, 26, 70, 91, 19, 30, 80, 15, 77, 18, 26, 70, 91, 19, 30, 80, 15, 77, 18]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.17195058752814815]}"
12,rflbat,rflbat_final_distance_filter,"[26, 70, 91, 19, 30, 80, 15, 77, 18]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 3.842151571782769}"
13,rflbat,rflbat_first_distance_filter,"[1, 55, 13, 39, 68, 82, 10, 4, 75, 77, 55, 13, 39, 68, 82, 10, 4, 75, 77]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 6.548315968335622}"
13,rflbat,rflbat_cluster_filter,"[1, 55, 13, 39, 68, 82, 10, 4, 75, 77, 55, 13, 39, 68, 82, 10, 4, 75, 77]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1685914126226457]}"
13,rflbat,rflbat_final_distance_filter,"[1, 55, 13, 39, 68, 82, 10, 75, 77]",[4],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 8, 9, 1, 2, 3, 4, 5, 6, 8, 9], ""eps2"": 6, ""distance_median"": 10.139419153068216}"
14,rflbat,rflbat_first_distance_filter,"[1, 68, 25, 41, 2, 73, 32, 19, 57, 48, 68, 25, 41, 2, 73, 32, 19, 57, 48]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 5.897475268724916}"
14,rflbat,rflbat_cluster_filter,"[1, 68, 25, 41, 2, 73, 32, 19, 57, 48, 68, 25, 41, 2, 73, 32, 19, 57, 48]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.08258622640270918]}"
14,rflbat,rflbat_final_distance_filter,"[1, 68, 25, 41, 73, 32, 19, 57, 48]",[2],"{""accepted_indices"": [0, 1, 2, 3, 5, 6, 7, 8, 9, 1, 2, 3, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 9.214777983931583}"
15,rflbat,rflbat_first_distance_filter,"[1, 91, 78, 98, 99, 14, 16, 97, 9, 29, 91, 78, 98, 99, 14, 16, 97, 9, 29]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 2.5322729586764616}"
15,rflbat,rflbat_cluster_filter,"[1, 91, 78, 98, 99, 14, 16, 97, 9, 29, 91, 78, 98, 99, 14, 16, 97, 9, 29]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11858743374897122]}"
15,rflbat,rflbat_final_distance_filter,"[91, 78, 98, 99, 14, 16, 97, 9, 29]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 2.6351883127391886}"
16,rflbat,rflbat_first_distance_filter,"[2, 83, 17, 14, 69, 3, 94, 97, 66, 79, 83, 17, 14, 69, 3, 94, 97, 66, 79]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 6.059617297845747}"
16,rflbat,rflbat_cluster_filter,"[83, 17, 14, 69, 94, 97, 66, 79, 83, 17, 14, 69, 94, 97, 66, 79]","[2, 3]","{""accepted_indices"": [1, 2, 3, 4, 6, 7, 8, 9, 1, 2, 3, 4, 6, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.17198693486312203, 0.9999999999995682, 1]}"
16,rflbat,rflbat_final_distance_filter,"[83, 17, 14, 69, 94, 97, 66, 79]","[2, 3]","{""accepted_indices"": [1, 2, 3, 4, 6, 7, 8, 9, 1, 2, 3, 4, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.007297930594833224}"
17,rflbat,rflbat_first_distance_filter,"[2, 94, 72, 74, 66, 11, 91, 96, 38, 31, 94, 72, 74, 66, 11, 91, 96, 38, 31]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.157478303111548}"
17,rflbat,rflbat_cluster_filter,"[2, 94, 72, 74, 66, 11, 91, 96, 38, 31, 94, 72, 74, 66, 11, 91, 96, 38, 31]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1420752959777191]}"
17,rflbat,rflbat_final_distance_filter,"[94, 72, 74, 66, 11, 91, 96, 38, 31]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 3.278396412531566}"
18,rflbat,rflbat_first_distance_filter,"[4, 24, 16, 73, 14, 53, 42, 65, 97, 5, 24, 16, 73, 14, 53, 42, 65, 97, 5]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.764559190825271}"
18,rflbat,rflbat_cluster_filter,"[24, 16, 14, 53, 42, 65, 97, 5, 24, 16, 14, 53, 42, 65, 97, 5]","[4, 73]","{""accepted_indices"": [1, 2, 4, 5, 6, 7, 8, 9, 1, 2, 4, 5, 6, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.11849206137496374, 1, 1.0000000000014224]}"
18,rflbat,rflbat_final_distance_filter,"[24, 16, 14, 53, 42, 65, 97, 5]","[4, 73]","{""accepted_indices"": [1, 2, 4, 5, 6, 7, 8, 9, 1, 2, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.15303182067137527}"
19,rflbat,rflbat_first_distance_filter,"[0, 95, 81, 6, 47, 18, 64, 23, 25, 88, 95, 81, 6, 47, 18, 64, 23, 25, 88]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 4.401756808595245}"
19,rflbat,rflbat_cluster_filter,"[0, 95, 81, 6, 47, 18, 64, 23, 25, 88, 95, 81, 6, 47, 18, 64, 23, 25, 88]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1255119386596903]}"
19,rflbat,rflbat_final_distance_filter,"[95, 81, 6, 47, 18, 64, 23, 25, 88]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.585645137639123}"
20,rflbat,rflbat_first_distance_filter,"[1, 92, 98, 3, 14, 85, 26, 7, 95, 15, 92, 98, 3, 14, 85, 26, 7, 95, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 5.7705205654373675}"
20,rflbat,rflbat_cluster_filter,"[1, 92, 98, 3, 14, 85, 26, 7, 95, 15, 92, 98, 3, 14, 85, 26, 7, 95, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11422870753104164]}"
20,rflbat,rflbat_final_distance_filter,"[1, 92, 98, 14, 85, 26, 7, 95, 15]",[3],"{""accepted_indices"": [0, 1, 2, 4, 5, 6, 7, 8, 9, 1, 2, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 8.99106853578651}"
21,rflbat,rflbat_first_distance_filter,"[0, 5, 99, 77, 86, 35, 28, 50, 44, 55, 5, 99, 77, 86, 35, 28, 50, 44, 55]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.639334425142075}"
21,rflbat,rflbat_cluster_filter,"[0, 5, 99, 77, 86, 35, 28, 50, 44, 55, 5, 99, 77, 86, 35, 28, 50, 44, 55]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.13821834852674555]}"
21,rflbat,rflbat_final_distance_filter,"[5, 99, 77, 86, 35, 28, 50, 44, 55]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 3.7583157068287805}"
22,rflbat,rflbat_first_distance_filter,"[3, 19, 82, 25, 9, 29, 30, 92, 99, 26, 19, 82, 25, 9, 29, 30, 92, 99, 26]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 2.782413177193796}"
22,rflbat,rflbat_cluster_filter,"[3, 19, 82, 25, 9, 29, 30, 92, 99, 26, 19, 82, 25, 9, 29, 30, 92, 99, 26]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.12677754152045131]}"
22,rflbat,rflbat_final_distance_filter,"[19, 82, 25, 9, 29, 30, 92, 99, 26]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 2.922670860529683}"
23,rflbat,rflbat_first_distance_filter,"[2, 25, 41, 32, 47, 52, 44, 8, 18, 97, 25, 41, 32, 47, 52, 44, 8, 18, 97]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 2.9560058578525443}"
23,rflbat,rflbat_cluster_filter,"[25, 41, 32, 52, 44, 8, 18, 25, 41, 32, 52, 44, 8, 18]","[2, 47, 97]","{""accepted_indices"": [1, 2, 3, 5, 6, 7, 8, 1, 2, 3, 5, 6, 7, 8], ""num_clusters"": 3, ""cluster_scores"": [0.2693342933285115, 1, 0.5501181583051749]}"
23,rflbat,rflbat_final_distance_filter,"[25, 41, 32, 52, 44, 8, 18]","[2, 47, 97]","{""accepted_indices"": [1, 2, 3, 5, 6, 7, 8, 1, 2, 3, 5, 6, 7, 8], ""eps2"": 6, ""distance_median"": 0.19971882999595794}"
24,rflbat,rflbat_first_distance_filter,"[3, 77, 19, 27, 29, 72, 94, 98, 32, 9, 77, 19, 27, 29, 72, 94, 98, 32, 9]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 2.7829906790036163}"
24,rflbat,rflbat_cluster_filter,"[77, 19, 27, 29, 72, 94, 98, 32, 9, 77, 19, 27, 29, 72, 94, 98, 32, 9]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 2, ""cluster_scores"": [0.1437582658453232, 1]}"
24,rflbat,rflbat_final_distance_filter,"[77, 19, 27, 29, 72, 94, 98, 32, 9]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.2598783049191515}"
25,rflbat,rflbat_first_distance_filter,"[0, 82, 14, 57, 60, 12, 53, 20, 31, 8, 82, 14, 57, 60, 12, 53, 20, 31, 8]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.421110218639449}"
25,rflbat,rflbat_cluster_filter,"[82, 14, 57, 60, 12, 53, 20, 31, 8, 82, 14, 57, 60, 12, 53, 20, 31, 8]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 2, ""cluster_scores"": [0.1056593659779663, 1]}"
25,rflbat,rflbat_final_distance_filter,"[82, 14, 57, 60, 12, 53, 20, 31, 8]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.34664228211980275}"
26,rflbat,rflbat_first_distance_filter,"[2, 28, 26, 55, 51, 46, 67, 82, 93, 10, 28, 26, 55, 51, 46, 67, 82, 93, 10]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 2.971512195397093}"
26,rflbat,rflbat_cluster_filter,"[28, 26, 55, 51, 46, 67, 82, 93, 28, 26, 55, 51, 46, 67, 82, 93]","[2, 10]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8], ""num_clusters"": 3, ""cluster_scores"": [0.15636433795080476, 1, 1.0000000000017413]}"
26,rflbat,rflbat_final_distance_filter,"[28, 26, 55, 51, 46, 67, 82, 93]","[2, 10]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8], ""eps2"": 6, ""distance_median"": 0.14614011587383974}"
27,rflbat,rflbat_first_distance_filter,"[3, 61, 9, 40, 5, 52, 20, 4, 93, 80, 61, 9, 40, 5, 52, 20, 4, 93, 80]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 5.4740441098472195}"
27,rflbat,rflbat_cluster_filter,"[61, 9, 40, 5, 52, 20, 93, 80, 61, 9, 40, 5, 52, 20, 93, 80]","[3, 4]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 8, 9, 1, 2, 3, 4, 5, 6, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.1395128210574954, 0.9999999999995544, 1]}"
27,rflbat,rflbat_final_distance_filter,"[61, 9, 40, 5, 52, 20, 93, 80]","[3, 4]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 8, 9, 1, 2, 3, 4, 5, 6, 8, 9], ""eps2"": 6, ""distance_median"": 0.005236353217788971}"
28,rflbat,rflbat_first_distance_filter,"[4, 21, 97, 75, 48, 0, 82, 46, 6, 67, 21, 97, 75, 48, 0, 82, 46, 6, 67]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 6.947653786398188}"
