epoch,method,stage,selected,rejected,human
4,rflbat,rflbat_cluster_filter,"[98, 26, 62, 6, 78, 43, 84, 14, 98, 26, 62, 6, 78, 43, 84, 14]","[1, 55]","{""accepted_indices"": [1, 2, 3, 4, 6, 7, 8, 9, 1, 2, 3, 4, 6, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [1, 0.12446346413744631, 1.00000000000116]}"
4,rflbat,rflbat_final_distance_filter,"[98, 26, 62, 6, 78, 43, 84, 14]","[1, 55]","{""accepted_indices"": [1, 2, 3, 4, 6, 7, 8, 9, 1, 2, 3, 4, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.10036610266058416}"
5,rflbat,rflbat_first_distance_filter,"[1, 93, 34, 19, 5, 40, 81, 43, 63, 67, 93, 34, 19, 5, 40, 81, 43, 63, 67]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.3285084608472293}"
5,rflbat,rflbat_cluster_filter,"[1, 93, 34, 19, 5, 40, 81, 43, 63, 67, 93, 34, 19, 5, 40, 81, 43, 63, 67]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.09297296101672628]}"
5,rflbat,rflbat_final_distance_filter,"[93, 34, 19, 5, 40, 81, 43, 63, 67]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.414068529946907}"
6,rflbat,rflbat_first_distance_filter,"[2, 38, 3, 97, 19, 60, 57, 50, 8, 15, 38, 3, 97, 19, 60, 57, 50, 8, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.6355877525929596}"
6,rflbat,rflbat_cluster_filter,"[38, 97, 19, 60, 57, 50, 15, 38, 97, 19, 60, 57, 50, 15]","[2, 3, 8]","{""accepted_indices"": [1, 3, 4, 5, 6, 7, 9, 1, 3, 4, 5, 6, 7, 9], ""num_clusters"": 4, ""cluster_scores"": [0.14344522314578584, 1, 1.0000000000009643, 1.0000000000027425]}"
6,rflbat,rflbat_final_distance_filter,"[38, 97, 19, 60, 57, 50, 15]","[2, 3, 8]","{""accepted_indices"": [1, 3, 4, 5, 6, 7, 9, 1, 3, 4, 5, 6, 7, 9], ""eps2"": 6, ""distance_median"": 0.030162094738910364}"
7,rflbat,rflbat_first_distance_filter,"[3, 80, 92, 36, 93, 14, 37, 68, 67, 15, 80, 92, 36, 93, 14, 37, 68, 67, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.4339953835640789}"
7,rflbat,rflbat_cluster_filter,"[3, 80, 92, 36, 93, 14, 37, 68, 67, 15, 80, 92, 36, 93, 14, 37, 68, 67, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.093104050158471]}"
7,rflbat,rflbat_final_distance_filter,"[80, 92, 36, 93, 14, 37, 68, 67, 15]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.5263143285220848}"
8,rflbat,rflbat_first_distance_filter,"[1, 39, 33, 92, 44, 95, 61, 42, 84, 78, 39, 33, 92, 44, 95, 61, 42, 84, 78]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.4242632422888625}"
8,rflbat,rflbat_cluster_filter,"[39, 33, 92, 44, 95, 61, 42, 84, 78, 39, 33, 92, 44, 95, 61, 42, 84, 78]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 2, ""cluster_scores"": [0.13134340893342805, 1]}"
8,rflbat,rflbat_final_distance_filter,"[39, 33, 92, 44, 95, 61, 42, 84, 78]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.34212303943098166}"
9,rflbat,rflbat_first_distance_filter,"[2, 91, 18, 4, 6, 85, 82, 45, 7, 24, 91, 18, 4, 6, 85, 82, 45, 7, 24]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.5957185315149871}"
9,rflbat,rflbat_cluster_filter,"[2, 91, 18, 4, 6, 85, 82, 45, 7, 24, 91, 18, 4, 6, 85, 82, 45, 7, 24]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.12311685186694997]}"
9,rflbat,rflbat_final_distance_filter,"[91, 18, 4, 6, 85, 82, 45, 7, 24]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.872820027752638}"
10,rflbat,rflbat_first_distance_filter,"[0, 50, 35, 20, 96, 84, 68, 21, 29, 47, 50, 35, 20, 96, 84, 68, 21, 29, 47]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.5710973171640202}"
10,rflbat,rflbat_cluster_filter,"[0, 50, 35, 20, 96, 84, 68, 21, 29, 47, 50, 35, 20, 96, 84, 68, 21, 29, 47]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.15592456616711917]}"
10,rflbat,rflbat_final_distance_filter,"[50, 35, 20, 96, 84, 68, 21, 29, 47]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.7131569814574195}"
11,rflbat,rflbat_first_distance_filter,"[4, 79, 55, 80, 75, 40, 51, 48, 20, 14, 79, 55, 80, 75, 40, 51, 48, 20, 14]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.35506870261930223}"
11,rflbat,rflbat_cluster_filter,"[4, 79, 55, 80, 75, 40, 51, 48, 20, 14, 79, 55, 80, 75, 40, 51, 48, 20, 14]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11682623298634515]}"
11,rflbat,rflbat_final_distance_filter,"[4, 79, 55, 80, 75, 40, 51, 48, 20, 14]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.5606303938680995}"
12,rflbat,rflbat_first_distance_filter,"[4, 97, 5, 42, 59, 69, 28, 98, 33, 12, 97, 5, 42, 59, 69, 28, 98, 33, 12]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.33185958845180374}"
12,rflbat,rflbat_cluster_filter,"[4, 97, 5, 42, 59, 69, 28, 98, 33, 12, 97, 5, 42, 59, 69, 28, 98, 33, 12]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1334209914346606]}"
12,rflbat,rflbat_final_distance_filter,"[4, 97, 5, 42, 59, 69, 28, 98, 33, 12]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.5398744208389958}"
13,rflbat,rflbat_first_distance_filter,"[4, 68, 1, 25, 34, 33, 7, 44, 69, 46, 68, 1, 25, 34, 33, 7, 44, 69, 46]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.32863182287147197}"
13,rflbat,rflbat_cluster_filter,"[4, 68, 1, 25, 34, 33, 7, 44, 69, 46, 68, 1, 25, 34, 33, 7, 44, 69, 46]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11900985215052833]}"
13,rflbat,rflbat_final_distance_filter,"[4, 68, 1, 25, 34, 33, 7, 44, 69, 46]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.5441394969345245}"
14,rflbat,rflbat_first_distance_filter,"[3, 72, 24, 35, 19, 32, 80, 82, 77, 61, 72, 24, 35, 19, 32, 80, 82, 77, 61]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.26076667479763593}"
14,rflbat,rflbat_cluster_filter,"[72, 24, 35, 19, 32, 80, 82, 77, 61, 72, 24, 35, 19, 32, 80, 82, 77, 61]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 2, ""cluster_scores"": [1, 0.15450641077273958]}"
14,rflbat,rflbat_final_distance_filter,"[72, 24, 35, 19, 32, 80, 82, 77, 61]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.27197051286334156}"
15,rflbat,rflbat_first_distance_filter,"[4, 9, 95, 37, 44, 59, 66, 48, 80, 90, 9, 95, 37, 44, 59, 66, 48, 80, 90]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.2869131699609371}"
15,rflbat,rflbat_cluster_filter,"[4, 9, 95, 37, 44, 59, 66, 48, 80, 90, 9, 95, 37, 44, 59, 66, 48, 80, 90]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.15545610821906541]}"
15,rflbat,rflbat_final_distance_filter,"[4, 9, 95, 37, 44, 59, 66, 48, 80, 90]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.47766796151875845}"
16,rflbat,rflbat_first_distance_filter,"[1, 8, 79, 78, 88, 26, 43, 21, 47, 10, 8, 79, 78, 88, 26, 43, 21, 47, 10]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.46338756877805054}"
16,rflbat,rflbat_cluster_filter,"[1, 8, 79, 78, 88, 26, 43, 21, 47, 10, 8, 79, 78, 88, 26, 43, 21, 47, 10]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11056770533899281]}"
16,rflbat,rflbat_final_distance_filter,"[1, 8, 79, 78, 88, 26, 43, 21, 47, 10]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.7542163438529685}"
17,rflbat,rflbat_first_distance_filter,"[4, 17, 5, 45, 9, 8, 25, 33, 89, 10, 17, 5, 45, 9, 8, 25, 33, 89, 10]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.3493668693467056}"
17,rflbat,rflbat_cluster_filter,"[4, 17, 5, 45, 9, 8, 25, 33, 89, 10, 17, 5, 45, 9, 8, 25, 33, 89, 10]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.09405289923342154]}"
17,rflbat,rflbat_final_distance_filter,"[4, 17, 5, 45, 9, 8, 25, 33, 89, 10]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.5379040074787586}"
18,rflbat,rflbat_first_distance_filter,"[4, 16, 3, 5, 10, 96, 48, 40, 59, 47, 16, 3, 5, 10, 96, 48, 40, 59, 47]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.43294525563989467}"
18,rflbat,rflbat_cluster_filter,"[4, 16, 3, 5, 10, 96, 48, 40, 59, 47, 16, 3, 5, 10, 96, 48, 40, 59, 47]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.07289071501670791]}"
18,rflbat,rflbat_final_distance_filter,"[4, 16, 3, 5, 10, 96, 48, 40, 59, 47]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.7182169308208914}"
19,rflbat,rflbat_first_distance_filter,"[2, 83, 76, 70, 10, 14, 82, 34, 48, 63, 83, 76, 70, 10, 14, 82, 34, 48, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.3032891391591788}"
19,rflbat,rflbat_cluster_filter,"[2, 83, 76, 70, 10, 14, 82, 34, 48, 63, 83, 76, 70, 10, 14, 82, 34, 48, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11384208229960355]}"
19,rflbat,rflbat_final_distance_filter,"[2, 83, 76, 70, 10, 14, 82, 34, 48, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.48123736684389284}"
20,rflbat,rflbat_first_distance_filter,"[1, 81, 28, 39, 88, 92, 16, 79, 5, 12, 81, 28, 39, 88, 92, 16, 79, 5, 12]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.28108560180355613}"
20,rflbat,rflbat_cluster_filter,"[1, 81, 28, 39, 88, 92, 16, 79, 5, 12, 81, 28, 39, 88, 92, 16, 79, 5, 12]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10637797160040761]}"
20,rflbat,rflbat_final_distance_filter,"[1, 81, 28, 39, 88, 92, 16, 79, 5, 12]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.5304588149000227}"
21,rflbat,rflbat_first_distance_filter,"[4, 19, 39, 24, 49, 17, 66, 11, 9, 42, 19, 39, 24, 49, 17, 66, 11, 9, 42]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.287864200275724}"
21,rflbat,rflbat_cluster_filter,"[4, 19, 39, 24, 49, 17, 66, 11, 9, 42, 19, 39, 24, 49, 17, 66, 11, 9, 42]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.18254698879225464]}"
21,rflbat,rflbat_final_distance_filter,"[19, 39, 24, 49, 17, 66, 11, 9, 42]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.4260570602471927}"
22,rflbat,rflbat_first_distance_filter,"[0, 41, 83, 69, 8, 72, 19, 26, 4, 52, 41, 83, 69, 8, 72, 19, 26, 4, 52]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.5763627802974568}"
22,rflbat,rflbat_cluster_filter,"[0, 41, 83, 69, 8, 72, 19, 26, 4, 52, 41, 83, 69, 8, 72, 19, 26, 4, 52]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.14575766119861935]}"
22,rflbat,rflbat_final_distance_filter,"[41, 83, 69, 8, 72, 19, 26, 4, 52]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.7696604478213217}"
23,rflbat,rflbat_first_distance_filter,"[4, 78, 92, 25, 12, 76, 24, 52, 89, 40, 78, 92, 25, 12, 76, 24, 52, 89, 40]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.17916811857587867}"
23,rflbat,rflbat_cluster_filter,"[4, 78, 92, 25, 12, 76, 24, 52, 89, 40, 78, 92, 25, 12, 76, 24, 52, 89, 40]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.12787682518561913]}"
23,rflbat,rflbat_final_distance_filter,"[4, 78, 92, 25, 12, 76, 24, 52, 89, 40]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.28406389344279165}"
24,rflbat,rflbat_first_distance_filter,"[3, 6, 98, 54, 77, 5, 71, 59, 84, 15, 6, 98, 54, 77, 5, 71, 59, 84, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.27498719705487096}"
24,rflbat,rflbat_cluster_filter,"[3, 6, 98, 54, 77, 5, 71, 59, 84, 15, 6, 98, 54, 77, 5, 71, 59, 84, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.08632766311059627]}"
24,rflbat,rflbat_final_distance_filter,"[3, 6, 98, 54, 77, 5, 71, 59, 84, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.46355605149071805}"
25,rflbat,rflbat_first_distance_filter,"[0, 33, 3, 97, 25, 99, 42, 35, 84, 34, 33, 3, 97, 25, 99, 42, 35, 84, 34]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.5727120107358845}"
25,rflbat,rflbat_cluster_filter,"[33, 3, 97, 25, 99, 42, 35, 84, 34, 33, 3, 97, 25, 99, 42, 35, 84, 34]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 2, ""cluster_scores"": [0.09534735638863641, 1]}"
25,rflbat,rflbat_final_distance_filter,"[33, 3, 97, 25, 99, 42, 35, 84, 34]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.4382900521299516}"
26,rflbat,rflbat_first_distance_filter,"[4, 38, 66, 10, 58, 59, 33, 43, 41, 68, 38, 66, 10, 58, 59, 33, 43, 41, 68]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.26771213813123673}"
26,rflbat,rflbat_cluster_filter,"[4, 38, 66, 10, 58, 59, 33, 43, 41, 68, 38, 66, 10, 58, 59, 33, 43, 41, 68]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11516636898987498]}"
26,rflbat,rflbat_final_distance_filter,"[4, 38, 66, 10, 58, 59, 33, 43, 41, 68]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.43281451572842194}"
27,rflbat,rflbat_first_distance_filter,"[0, 89, 21, 47, 20, 72, 35, 29, 15, 73, 89, 21, 47, 20, 72, 35, 29, 15, 73]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.6069447424511955}"
27,rflbat,rflbat_cluster_filter,"[0, 89, 21, 47, 20, 72, 35, 29, 15, 73, 89, 21, 47, 20, 72, 35, 29, 15, 73]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.12995564746270263]}"
27,rflbat,rflbat_final_distance_filter,"[89, 21, 47, 20, 72, 35, 29, 15, 73]",[0],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.847835602953114}"
28,rflbat,rflbat_first_distance_filter,"[0, 41, 83, 55, 18, 44, 6, 49, 71, 25, 41, 83, 55, 18, 44, 6, 49, 71, 25]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.5500935309253706}"
