epoch,method,stage,selected,rejected,human
10,apra,apra_hierarchical_cluster,"[65, 71, 9, 81, 70, 41, 42]",[95],"{""best_k"": 2, ""best_score"": 0.5249197483062744, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.702114582061768, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
10,apra,apra_trust_weighted_clip,"[65, 71, 9, 81, 70, 41, 42]",[],"{""base_clip"": 1.0, ""trust_weights"": {""65"": 0.25, ""71"": 0.0, ""9"": 0.0, ""81"": 0.25, ""70"": 0.0, ""41"": 0.25, ""42"": 0.25}, ""num_aggregated"": 7}"
11,apra,apra_mad_filter,"[58, 20, 28, 44, 63, 65, 38, 97]","[4, 47]","{""median_norm"": 0.5610499863224916, ""mad"": 0.05664319217373687, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
11,apra,apra_hierarchical_cluster,"[58, 20, 28, 44, 63, 65, 38]",[97],"{""best_k"": 2, ""best_score"": 0.542302131652832, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 1.6936748027801514, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
11,apra,apra_trust_weighted_clip,"[58, 20, 28, 44, 63, 65, 38]",[],"{""base_clip"": 1.0, ""trust_weights"": {""58"": 0.17042478919029236, ""20"": 0.1478760838508606, ""28"": 0.17042478919029236, ""44"": 0.0, ""63"": 0.17042478919029236, ""65"": 0.17042478919029236, ""38"": 0.17042478919029236}, ""num_aggregated"": 7}"
12,apra,apra_mad_filter,"[81, 20, 6, 68, 37, 15, 11, 48]","[3, 2]","{""median_norm"": 0.6377533029047648, ""mad"": 0.15910563962003382, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
12,apra,apra_hierarchical_cluster,"[81, 20, 6, 68, 37, 15, 11]",[48],"{""best_k"": 2, ""best_score"": 0.687048077583313, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.909124851226807, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
12,apra,apra_trust_weighted_clip,"[81, 20, 6, 68, 37, 15, 11]",[],"{""base_clip"": 1.0, ""trust_weights"": {""81"": 0.17464499175548553, ""20"": 0.0, ""6"": 0.17464499175548553, ""68"": 0.17464499175548553, ""37"": 0.17464499175548553, ""15"": 0.17464499175548553, ""11"": 0.12677504122257233}, ""num_aggregated"": 7}"
13,apra,apra_mad_filter,"[60, 95, 98, 39, 75, 32, 15, 52, 49]",[0],"{""median_norm"": 0.6911235440163335, ""mad"": 0.14872655615093616, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
13,apra,apra_hierarchical_cluster,"[60, 98, 39, 75, 32, 15, 52, 49]",[95],"{""best_k"": 2, ""best_score"": 0.541263997554779, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.94265079498291, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
13,apra,apra_trust_weighted_clip,"[60, 98, 39, 75, 32, 15, 52, 49]",[],"{""base_clip"": 1.0, ""trust_weights"": {""60"": 0.0, ""98"": 0.20000000298023224, ""39"": 0.20000000298023224, ""75"": 0.20000000298023224, ""32"": 0.0, ""15"": 0.0, ""52"": 0.20000000298023224, ""49"": 0.20000000298023224}, ""num_aggregated"": 8}"
14,apra,apra_mad_filter,"[86, 16, 55, 99, 15, 12, 44]","[0, 67, 88]","{""median_norm"": 0.49015512913659465, ""mad"": 0.03787189511875533, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
14,apra,apra_hierarchical_cluster,"[86, 16, 55, 12]","[99, 15, 44]","{""best_k"": 3, ""best_score"": 0.42056599259376526, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.9648559093475342, ""1"": 3.9825823307037354, ""2"": -1.0}, ""num_trusted"": 4, ""fallback_used"": false}"
14,apra,apra_trust_weighted_clip,"[86, 16, 55, 12]",[],"{""base_clip"": 1.0, ""trust_weights"": {""86"": 0.3333333432674408, ""16"": 0.0, ""55"": 0.3333333432674408, ""12"": 0.3333333432674408}, ""num_aggregated"": 4}"
15,apra,apra_mad_filter,"[81, 49, 56, 12, 30, 83, 37, 91]","[2, 3]","{""median_norm"": 0.6829938328226599, ""mad"": 0.18945728429318354, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
15,apra,apra_hierarchical_cluster,"[81, 49, 12, 83, 37, 91]","[56, 30]","{""best_k"": 2, ""best_score"": 0.5947222709655762, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.85770845413208, ""1"": 1.8762747049331665}, ""num_trusted"": 6, ""fallback_used"": false}"
15,apra,apra_trust_weighted_clip,"[81, 49, 12, 83, 37, 91]",[],"{""base_clip"": 1.0, ""trust_weights"": {""81"": 0.20000000298023224, ""49"": 0.0, ""12"": 0.20000000298023224, ""83"": 0.20000000298023224, ""37"": 0.20000000298023224, ""91"": 0.20000000298023224}, ""num_aggregated"": 6}"
16,apra,apra_mad_filter,"[57, 85, 84, 6, 43, 71, 39]","[2, 46, 40]","{""median_norm"": 0.6310758742247018, ""mad"": 0.036043095165155914, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
16,apra,apra_hierarchical_cluster,"[57, 84, 6, 43, 39]","[85, 71]","{""best_k"": 2, ""best_score"": 0.5681387782096863, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.9276371002197266, ""1"": 4.789450645446777}, ""num_trusted"": 5, ""fallback_used"": false}"
16,apra,apra_trust_weighted_clip,"[57, 84, 6, 43, 39]",[],"{""base_clip"": 1.0, ""trust_weights"": {""57"": 0.2, ""84"": 0.2, ""6"": 0.2, ""43"": 0.2, ""39"": 0.2}, ""num_aggregated"": 5}"
17,apra,apra_mad_filter,"[83, 71, 76, 18, 17, 81, 62, 52]","[0, 3]","{""median_norm"": 0.8474466349285226, ""mad"": 0.18706099957881794, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
17,apra,apra_hierarchical_cluster,"[83, 76, 18, 17, 81, 62, 52]",[71],"{""best_k"": 2, ""best_score"": 0.6614300012588501, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.816720485687256, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
17,apra,apra_trust_weighted_clip,"[83, 76, 18, 17, 81, 62, 52]",[],"{""base_clip"": 1.0, ""trust_weights"": {""83"": 0.1857650876045227, ""76"": 0.18008601665496826, ""18"": 0.1857650876045227, ""17"": 0.0, ""81"": 0.18008601665496826, ""62"": 0.1857650876045227, ""52"": 0.08253274857997894}, ""num_aggregated"": 7}"
18,apra,apra_mad_filter,"[4, 80, 88, 5, 84, 50, 40, 78, 31, 43]",[],"{""median_norm"": 0.7575614138032074, ""mad"": 0.20665551495398082, ""k"": 2.0, ""num_accepted"": 10, ""safety_keep_used"": false, ""fallback_used"": false}"
18,apra,apra_hierarchical_cluster,"[80, 5, 84, 50, 40, 78, 31, 43]","[4, 88]","{""best_k"": 3, ""best_score"": 0.7179686427116394, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.192512512207031, ""1"": -1.0, ""2"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
18,apra,apra_trust_weighted_clip,"[80, 5, 84, 50, 40, 78, 31, 43]",[],"{""base_clip"": 1.0, ""trust_weights"": {""80"": 0.1428571492433548, ""5"": 0.1428571492433548, ""84"": 0.1428571492433548, ""50"": 0.1428571492433548, ""40"": 0.1428571492433548, ""78"": 0.1428571492433548, ""31"": 0.0, ""43"": 0.1428571492433548}, ""num_aggregated"": 8}"
19,apra,apra_mad_filter,"[45, 95, 90, 65, 6, 87, 29, 51]","[3, 84]","{""median_norm"": 0.6644993990662458, ""mad"": 0.09114622628505159, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
19,apra,apra_hierarchical_cluster,"[45, 90, 65, 6, 87, 29, 51]",[95],"{""best_k"": 2, ""best_score"": 0.6703903675079346, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.126855373382568, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
19,apra,apra_trust_weighted_clip,"[45, 90, 65, 6, 87, 29, 51]",[],"{""base_clip"": 1.0, ""trust_weights"": {""45"": 0.20000000298023224, ""90"": 0.20000000298023224, ""65"": 0.0, ""6"": 0.20000000298023224, ""87"": 0.20000000298023224, ""29"": 0.0, ""51"": 0.20000000298023224}, ""num_aggregated"": 7}"
20,apra,apra_mad_filter,"[72, 28, 52, 38, 63, 18, 22, 39, 47]",[1],"{""median_norm"": 0.6100054736996016, ""mad"": 0.1448648430598846, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
20,apra,apra_hierarchical_cluster,"[72, 28, 52, 38, 63, 18, 22, 39]",[47],"{""best_k"": 2, ""best_score"": 0.6236340999603271, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.495506763458252, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
20,apra,apra_trust_weighted_clip,"[72, 28, 52, 38, 63, 18, 22, 39]",[],"{""base_clip"": 1.0, ""trust_weights"": {""72"": 0.20000000298023224, ""28"": 0.20000000298023224, ""52"": 0.20000000298023224, ""38"": 0.20000000298023224, ""63"": 0.0, ""18"": 0.0, ""22"": 0.20000000298023224, ""39"": 0.0}, ""num_aggregated"": 8}"
21,apra,apra_mad_filter,"[99, 66, 96, 13, 63, 5, 68, 94, 29]",[2],"{""median_norm"": 0.6313992022441197, ""mad"": 0.04634808272815738, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
21,apra,apra_hierarchical_cluster,"[66, 96, 13, 63, 68, 94, 29]","[99, 5]","{""best_k"": 2, ""best_score"": 0.37277165055274963, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.2472023963928223, ""1"": 4.739325046539307}, ""num_trusted"": 7, ""fallback_used"": false}"
21,apra,apra_trust_weighted_clip,"[66, 96, 13, 63, 68, 94, 29]",[],"{""base_clip"": 1.0, ""trust_weights"": {""66"": 0.20000000298023224, ""96"": 0.0, ""13"": 0.20000000298023224, ""63"": 0.20000000298023224, ""68"": 0.20000000298023224, ""94"": 0.20000000298023224, ""29"": 0.0}, ""num_aggregated"": 7}"
22,apra,apra_mad_filter,"[45, 9, 98, 99, 38, 83, 86, 24, 34]",[1],"{""median_norm"": 0.6873812696380224, ""mad"": 0.15481385741452552, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
22,apra,apra_hierarchical_cluster,"[45, 98, 99, 38, 83, 86, 24, 34]",[9],"{""best_k"": 2, ""best_score"": 0.6056999564170837, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.772306442260742, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
22,apra,apra_trust_weighted_clip,"[45, 98, 99, 38, 83, 86, 24, 34]",[],"{""base_clip"": 1.0, ""trust_weights"": {""45"": 0.1428571492433548, ""98"": 0.1428571492433548, ""99"": 0.0, ""38"": 0.1428571492433548, ""83"": 0.1428571492433548, ""86"": 0.1428571492433548, ""24"": 0.1428571492433548, ""34"": 0.1428571492433548}, ""num_aggregated"": 8}"
23,apra,apra_mad_filter,"[83, 82, 79, 81, 91, 53, 52, 90, 32]",[2],"{""median_norm"": 0.5745364854453728, ""mad"": 0.10613760757203392, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
23,apra,apra_hierarchical_cluster,"[83, 79, 81, 91, 53, 52, 90, 32]",[82],"{""best_k"": 2, ""best_score"": 0.6550276279449463, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.959585189819336, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
23,apra,apra_trust_weighted_clip,"[83, 79, 81, 91, 53, 52, 90, 32]",[],"{""base_clip"": 1.0, ""trust_weights"": {""83"": 0.1428571492433548, ""79"": 0.1428571492433548, ""81"": 0.1428571492433548, ""91"": 0.1428571492433548, ""53"": 0.1428571492433548, ""52"": 0.1428571492433548, ""90"": 0.1428571492433548, ""32"": 0.0}, ""num_aggregated"": 8}"
24,apra,apra_mad_filter,"[5, 99, 6, 94, 34, 46, 28, 76, 91]",[4],"{""median_norm"": 0.4900960636945843, ""mad"": 0.06045624116228915, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
24,apra,apra_hierarchical_cluster,"[5, 6, 94, 34, 46, 28, 76, 91]",[99],"{""best_k"": 2, ""best_score"": 0.589145839214325, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.825037002563477, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
24,apra,apra_trust_weighted_clip,"[5, 6, 94, 34, 46, 28, 76, 91]",[],"{""base_clip"": 1.0, ""trust_weights"": {""5"": 0.06814432889223099, ""6"": 0.1562805324792862, ""94"": 0.1562805324792862, ""34"": 0.1562805324792862, ""46"": 0.15045294165611267, ""28"": 0.0, ""76"": 0.1562805324792862, ""91"": 0.1562805324792862}, ""num_aggregated"": 8}"
25,apra,apra_mad_filter,"[35, 90, 93, 71, 98, 70, 95, 54]","[4, 2]","{""median_norm"": 0.7634308890019591, ""mad"": 0.1887443626412431, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
25,apra,apra_hierarchical_cluster,"[35, 90, 93, 71, 98, 70, 95]",[54],"{""best_k"": 2, ""best_score"": 0.734681248664856, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.123989105224609, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
25,apra,apra_trust_weighted_clip,"[35, 90, 93, 71, 98, 70, 95]",[],"{""base_clip"": 1.0, ""trust_weights"": {""35"": 0.0, ""90"": 0.1666666716337204, ""93"": 0.1666666716337204, ""71"": 0.1666666716337204, ""98"": 0.1666666716337204, ""70"": 0.1666666716337204, ""95"": 0.1666666716337204}, ""num_aggregated"": 7}"
26,apra,apra_mad_filter,"[81, 22, 41, 14, 39, 1, 88, 74, 49]",[3],"{""median_norm"": 0.9551540617566174, ""mad"": 0.33783906858030793, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
26,apra,apra_hierarchical_cluster,"[81, 22, 41, 14, 39, 74, 49]","[1, 88]","{""best_k"": 3, ""best_score"": 0.6892900466918945, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.893631935119629, ""1"": -1.0, ""2"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
26,apra,apra_trust_weighted_clip,"[81, 22, 41, 14, 39, 74, 49]",[],"{""base_clip"": 1.0, ""trust_weights"": {""81"": 0.1666666716337204, ""22"": 0.1666666716337204, ""41"": 0.0, ""14"": 0.1666666716337204, ""39"": 0.1666666716337204, ""74"": 0.1666666716337204, ""49"": 0.1666666716337204}, ""num_aggregated"": 7}"
27,apra,apra_mad_filter,"[57, 7, 73, 75, 65, 58, 27, 10]","[0, 95]","{""median_norm"": 0.6549893100487798, ""mad"": 0.05819161761901981, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
27,apra,apra_hierarchical_cluster,"[57, 7, 75, 65, 58, 27, 10]",[73],"{""best_k"": 2, ""best_score"": 0.6655939817428589, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.861809730529785, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
27,apra,apra_trust_weighted_clip,"[57, 7, 75, 65, 58, 27, 10]",[],"{""base_clip"": 1.0, ""trust_weights"": {""57"": 0.08332300186157227, ""7"": 0.18945349752902985, ""75"": 0.18945349752902985, ""65"": 0.15886299312114716, ""58"": 0.18945349752902985, ""27"": 0.18945349752902985, ""10"": 0.0}, ""num_aggregated"": 7}"
28,apra,apra_mad_filter,"[65, 15, 51, 53, 69, 72, 14]","[3, 1, 76]","{""median_norm"": 0.5717004974038375, ""mad"": 0.12258428090473089, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
28,apra,apra_hierarchical_cluster,"[65, 15, 51, 53, 72, 14]",[69],"{""best_k"": 2, ""best_score"": 0.43728718161582947, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.8494062423706055, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
28,apra,apra_trust_weighted_clip,"[65, 15, 51, 53, 72, 14]",[],"{""base_clip"": 1.0, ""trust_weights"": {""65"": 0.0, ""15"": 0.22861653566360474, ""51"": 0.22861653566360474, ""53"": 0.22861653566360474, ""72"": 0.08553390204906464, ""14"": 0.22861653566360474}, ""num_aggregated"": 6}"
29,apra,apra_mad_filter,"[30, 81, 70, 38, 49, 78, 14, 87]","[1, 3]","{""median_norm"": 0.6108864618512366, ""mad"": 0.09755235045264393, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
29,apra,apra_hierarchical_cluster,"[81, 70, 38, 49, 78, 14, 87]",[30],"{""best_k"": 2, ""best_score"": 0.6402895450592041, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.932920455932617, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
29,apra,apra_trust_weighted_clip,"[81, 70, 38, 49, 78, 14, 87]",[],"{""base_clip"": 1.0, ""trust_weights"": {""81"": 0.1666666716337204, ""70"": 0.0, ""38"": 0.1666666716337204, ""49"": 0.1666666716337204, ""78"": 0.1666666716337204, ""14"": 0.1666666716337204, ""87"": 0.1666666716337204}, ""num_aggregated"": 7}"
30,apra,apra_mad_filter,"[71, 13, 47, 7, 49, 33, 42, 34, 53]",[1],"{""median_norm"": 0.6937465885057814, ""mad"": 0.09228079676397283, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
30,apra,apra_hierarchical_cluster,"[71, 13, 7, 49, 33, 34, 53]","[47, 42]","{""best_k"": 2, ""best_score"": 0.5948178768157959, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.4024227857589722, ""1"": 6.16483211517334}, ""num_trusted"": 7, ""fallback_used"": false}"
30,apra,apra_trust_weighted_clip,"[71, 13, 7, 49, 33, 34, 53]",[],"{""base_clip"": 1.0, ""trust_weights"": {""71"": 0.24047735333442688, ""13"": 0.24047735333442688, ""7"": 0.24047735333442688, ""49"": 0.03809056431055069, ""33"": 0.0, ""34"": 0.24047735333442688, ""53"": 0.0}, ""num_aggregated"": 7}"
31,apra,apra_mad_filter,"[20, 48, 57, 30, 15, 45, 29, 54, 14]",[3],"{""median_norm"": 0.6374113964301182, ""mad"": 0.12737332871397178, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
