epoch,method,stage,selected,rejected,human
4,apra,apra_hierarchical_cluster,"[73, 5, 68, 28, 53, 72, 34]",[48],"{""best_k"": 2, ""best_score"": 0.6839936971664429, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.272209167480469, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
4,apra,apra_trust_weighted_clip,"[73, 5, 68, 28, 53, 72, 34]",[],"{""base_clip"": 1.0, ""trust_weights"": {""73"": 0.0, ""5"": 0.20000000298023224, ""68"": 0.20000000298023224, ""28"": 0.20000000298023224, ""53"": 0.20000000298023224, ""72"": 0.0, ""34"": 0.20000000298023224}, ""num_aggregated"": 7}"
5,apra,apra_mad_filter,"[27, 55, 98, 67, 16, 57, 21, 26, 69]",[4],"{""median_norm"": 0.5657131556917123, ""mad"": 0.07814012489439548, ""k"": 3.032653298563167, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
5,apra,apra_hierarchical_cluster,"[27, 55, 98, 16, 57, 21, 26, 69]",[67],"{""best_k"": 2, ""best_score"": 0.5549948811531067, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.562994956970215, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
5,apra,apra_trust_weighted_clip,"[27, 55, 98, 16, 57, 21, 26, 69]",[],"{""base_clip"": 1.0, ""trust_weights"": {""27"": 0.0, ""55"": 0.1666666716337204, ""98"": 0.1666666716337204, ""16"": 0.1666666716337204, ""57"": 0.1666666716337204, ""21"": 0.1666666716337204, ""26"": 0.1666666716337204, ""69"": 0.0}, ""num_aggregated"": 8}"
6,apra,apra_mad_filter,"[55, 44, 86, 53, 6, 62, 48]","[3, 52, 61]","{""median_norm"": 0.6170493029745177, ""mad"": 0.042004864847305035, ""k"": 2.744058180470132, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
6,apra,apra_hierarchical_cluster,"[55, 44, 86, 53, 6, 62]",[48],"{""best_k"": 2, ""best_score"": 0.5289877653121948, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 3.2970151901245117, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
6,apra,apra_trust_weighted_clip,"[55, 44, 86, 53, 6, 62]",[],"{""base_clip"": 1.0, ""trust_weights"": {""55"": 0.20000000298023224, ""44"": 0.0, ""86"": 0.20000000298023224, ""53"": 0.20000000298023224, ""6"": 0.20000000298023224, ""62"": 0.20000000298023224}, ""num_aggregated"": 6}"
7,apra,apra_mad_filter,"[73, 46, 58, 32, 95, 97, 42, 38, 13]",[2],"{""median_norm"": 0.7661596485431117, ""mad"": 0.10232195083476253, ""k"": 2.4829265189570475, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
7,apra,apra_hierarchical_cluster,"[73, 46, 58, 32, 97, 42, 38, 13]",[95],"{""best_k"": 2, ""best_score"": 0.6167305707931519, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.131704807281494, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
7,apra,apra_trust_weighted_clip,"[73, 46, 58, 32, 97, 42, 38, 13]",[],"{""base_clip"": 1.0, ""trust_weights"": {""73"": 0.1428571492433548, ""46"": 0.1428571492433548, ""58"": 0.1428571492433548, ""32"": 0.0, ""97"": 0.1428571492433548, ""42"": 0.1428571492433548, ""38"": 0.1428571492433548, ""13"": 0.1428571492433548}, ""num_aggregated"": 8}"
8,apra,apra_mad_filter,"[41, 96, 97, 82, 86, 57, 62, 85, 17]",[0],"{""median_norm"": 0.6455977981348069, ""mad"": 0.18699300133926325, ""k"": 2.246644820586108, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
8,apra,apra_hierarchical_cluster,"[97, 82, 86, 57, 62, 85]","[41, 96, 17]","{""best_k"": 3, ""best_score"": 0.5226608514785767, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.8350133895874023, ""1"": 5.663803577423096, ""2"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
8,apra,apra_trust_weighted_clip,"[97, 82, 86, 57, 62, 85]",[],"{""base_clip"": 1.0, ""trust_weights"": {""97"": 0.0, ""82"": 0.21694928407669067, ""86"": 0.21463225781917572, ""57"": 0.21694928407669067, ""62"": 0.21463225781917572, ""85"": 0.1368369162082672}, ""num_aggregated"": 6}"
9,apra,apra_mad_filter,"[38, 6, 23, 43, 89, 96, 69, 84]","[2, 1]","{""median_norm"": 0.7328067346800358, ""mad"": 0.07050086986888271, ""k"": 2.0328482987029957, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
9,apra,apra_hierarchical_cluster,"[38, 6, 23, 43, 89, 69, 84]",[96],"{""best_k"": 2, ""best_score"": 0.7299402356147766, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.685804843902588, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
9,apra,apra_trust_weighted_clip,"[38, 6, 23, 43, 89, 69, 84]",[],"{""base_clip"": 1.0, ""trust_weights"": {""38"": 0.1666666716337204, ""6"": 0.1666666716337204, ""23"": 0.1666666716337204, ""43"": 0.1666666716337204, ""89"": 0.1666666716337204, ""69"": 0.0, ""84"": 0.1666666716337204}, ""num_aggregated"": 7}"
10,apra,apra_mad_filter,"[95, 65, 71, 9, 81, 70, 41, 42]","[4, 3]","{""median_norm"": 0.6649033929821075, ""mad"": 0.09492298170354774, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
10,apra,apra_hierarchical_cluster,"[65, 71, 9, 81, 70, 42]","[95, 41]","{""best_k"": 2, ""best_score"": 0.7933736443519592, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.673572063446045, ""1"": 1.989980936050415}, ""num_trusted"": 6, ""fallback_used"": false}"
10,apra,apra_trust_weighted_clip,"[65, 71, 9, 81, 70, 42]",[],"{""base_clip"": 1.0, ""trust_weights"": {""65"": 0.3333333432674408, ""71"": 0.3333333432674408, ""9"": 0.3333333432674408, ""81"": 0.0, ""70"": 0.0, ""42"": 0.0}, ""num_aggregated"": 6}"
11,apra,apra_mad_filter,"[58, 20, 28, 44, 63, 65, 38]","[4, 97, 47]","{""median_norm"": 0.8055277142778807, ""mad"": 0.0873509536558767, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
11,apra,apra_hierarchical_cluster,"[58, 28, 63, 65, 38]","[20, 44]","{""best_k"": 2, ""best_score"": 0.5225690007209778, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 0.22975879907608032, ""1"": 4.810378074645996}, ""num_trusted"": 5, ""fallback_used"": false}"
11,apra,apra_trust_weighted_clip,"[58, 28, 63, 65, 38]",[],"{""base_clip"": 1.0, ""trust_weights"": {""58"": 0.0, ""28"": 0.0, ""63"": 0.3333333432674408, ""65"": 0.3333333432674408, ""38"": 0.3333333432674408}, ""num_aggregated"": 5}"
12,apra,apra_mad_filter,"[81, 20, 6, 68, 37, 15, 11]","[3, 2, 48]","{""median_norm"": 0.5667582625553405, ""mad"": 0.08843060022673646, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
12,apra,apra_hierarchical_cluster,"[81, 6, 68, 37, 11]","[20, 15]","{""best_k"": 2, ""best_score"": 0.6849094033241272, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.6798515319824219, ""1"": 4.972581386566162}, ""num_trusted"": 5, ""fallback_used"": false}"
12,apra,apra_trust_weighted_clip,"[81, 6, 68, 37, 11]",[],"{""base_clip"": 1.0, ""trust_weights"": {""81"": 0.25, ""6"": 0.25, ""68"": 0.25, ""37"": 0.25, ""11"": 0.0}, ""num_aggregated"": 5}"
13,apra,apra_mad_filter,"[60, 95, 98, 39, 75, 32, 15, 52, 49]",[0],"{""median_norm"": 0.6480565609779192, ""mad"": 0.11050589568340702, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
13,apra,apra_hierarchical_cluster,"[60, 95, 98, 39, 75, 15, 52, 49]",[32],"{""best_k"": 2, ""best_score"": 0.6128298044204712, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.63693904876709, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
13,apra,apra_trust_weighted_clip,"[60, 95, 98, 39, 75, 15, 52, 49]",[],"{""base_clip"": 1.0, ""trust_weights"": {""60"": 0.16071994602680206, ""95"": 0.03568034619092941, ""98"": 0.16071994602680206, ""39"": 0.16071994602680206, ""75"": 0.16071994602680206, ""15"": 0.0, ""52"": 0.16071994602680206, ""49"": 0.16071994602680206}, ""num_aggregated"": 8}"
14,apra,apra_mad_filter,"[67, 86, 16, 55, 99, 15, 12, 44]","[0, 88]","{""median_norm"": 0.48983500547128717, ""mad"": 0.050864474072958604, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
14,apra,apra_hierarchical_cluster,"[86, 16, 55, 12]","[67, 99, 15, 44]","{""best_k"": 4, ""best_score"": 0.43069982528686523, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.9647499322891235, ""1"": 3.967740058898926, ""2"": -1.0, ""3"": -1.0}, ""num_trusted"": 4, ""fallback_used"": false}"
14,apra,apra_trust_weighted_clip,"[86, 16, 55, 12]",[],"{""base_clip"": 1.0, ""trust_weights"": {""86"": 0.5, ""16"": 0.0, ""55"": 0.5, ""12"": 0.0}, ""num_aggregated"": 4}"
15,apra,apra_mad_filter,"[81, 49, 56, 12, 30, 83, 37, 91]","[2, 3]","{""median_norm"": 0.543704035720683, ""mad"": 0.09694685575433498, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
15,apra,apra_hierarchical_cluster,"[56, 12, 30, 83, 37, 91]","[81, 49]","{""best_k"": 2, ""best_score"": 0.41229814291000366, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.534652233123779, ""1"": 1.9223237037658691}, ""num_trusted"": 6, ""fallback_used"": false}"
15,apra,apra_trust_weighted_clip,"[56, 12, 30, 83, 37, 91]",[],"{""base_clip"": 1.0, ""trust_weights"": {""56"": 0.20000000298023224, ""12"": 0.20000000298023224, ""30"": 0.0, ""83"": 0.20000000298023224, ""37"": 0.20000000298023224, ""91"": 0.20000000298023224}, ""num_aggregated"": 6}"
16,apra,apra_mad_filter,"[57, 85, 84, 6, 71, 39]","[2, 46, 40, 43]","{""median_norm"": 0.5824596017832583, ""mad"": 0.01959024037506707, ""k"": 2.0, ""num_accepted"": 6, ""safety_keep_used"": false, ""fallback_used"": false}"
16,apra,apra_hierarchical_cluster,"[57, 85, 84, 71]","[6, 39]","{""best_k"": 2, ""best_score"": 0.31174275279045105, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 3.3251161575317383, ""1"": 1.6680281162261963}, ""num_trusted"": 4, ""fallback_used"": false}"
16,apra,apra_trust_weighted_clip,"[57, 85, 84, 71]",[],"{""base_clip"": 1.0, ""trust_weights"": {""57"": 0.5, ""85"": 0.0, ""84"": 0.5, ""71"": 0.0}, ""num_aggregated"": 4}"
17,apra,apra_mad_filter,"[83, 71, 76, 18, 17, 81, 62, 52]","[0, 3]","{""median_norm"": 0.9516958817361381, ""mad"": 0.19589279907702173, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
17,apra,apra_hierarchical_cluster,"[83, 76, 18, 17, 81, 62, 52]",[71],"{""best_k"": 2, ""best_score"": 0.43631529808044434, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.6461873054504395, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
17,apra,apra_trust_weighted_clip,"[83, 76, 18, 17, 81, 62, 52]",[],"{""base_clip"": 1.0, ""trust_weights"": {""83"": 0.1666666716337204, ""76"": 0.1666666716337204, ""18"": 0.1666666716337204, ""17"": 0.0, ""81"": 0.1666666716337204, ""62"": 0.1666666716337204, ""52"": 0.1666666716337204}, ""num_aggregated"": 7}"
18,apra,apra_mad_filter,"[80, 88, 5, 84, 50, 40, 78, 31, 43]",[4],"{""median_norm"": 0.7845943077976218, ""mad"": 0.23470684209437143, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
18,apra,apra_hierarchical_cluster,"[80, 5, 84, 50, 40, 78, 43]","[88, 31]","{""best_k"": 2, ""best_score"": 0.9276737570762634, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.9869319200515747, ""1"": 6.872241973876953}, ""num_trusted"": 7, ""fallback_used"": false}"
18,apra,apra_trust_weighted_clip,"[80, 5, 84, 50, 40, 78, 43]",[],"{""base_clip"": 1.0, ""trust_weights"": {""80"": 0.0, ""5"": 0.25, ""84"": 0.25, ""50"": 0.25, ""40"": 0.0, ""78"": 0.0, ""43"": 0.25}, ""num_aggregated"": 7}"
19,apra,apra_mad_filter,"[84, 45, 95, 90, 65, 6, 87, 29, 51]",[3],"{""median_norm"": 0.6970573753499859, ""mad"": 0.10675512101924128, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
19,apra,apra_hierarchical_cluster,"[84, 45, 90, 65, 6, 87, 29, 51]",[95],"{""best_k"": 2, ""best_score"": 0.5243016481399536, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 7.034343719482422, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
19,apra,apra_trust_weighted_clip,"[84, 45, 90, 65, 6, 87, 29, 51]",[],"{""base_clip"": 1.0, ""trust_weights"": {""84"": 0.1428571492433548, ""45"": 0.1428571492433548, ""90"": 0.1428571492433548, ""65"": 0.1428571492433548, ""6"": 0.1428571492433548, ""87"": 0.1428571492433548, ""29"": 0.1428571492433548, ""51"": 0.0}, ""num_aggregated"": 8}"
20,apra,apra_mad_filter,"[72, 28, 52, 38, 63, 18, 22, 39, 47]",[1],"{""median_norm"": 0.5748428214472465, ""mad"": 0.11988679732254973, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
20,apra,apra_hierarchical_cluster,"[72, 28, 52, 38, 63, 18, 22, 39]",[47],"{""best_k"": 2, ""best_score"": 0.6271000504493713, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.693089008331299, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
20,apra,apra_trust_weighted_clip,"[72, 28, 52, 38, 63, 18, 22, 39]",[],"{""base_clip"": 1.0, ""trust_weights"": {""72"": 0.0, ""28"": 0.0, ""52"": 0.20000000298023224, ""38"": 0.20000000298023224, ""63"": 0.20000000298023224, ""18"": 0.20000000298023224, ""22"": 0.20000000298023224, ""39"": 0.0}, ""num_aggregated"": 8}"
21,apra,apra_mad_filter,"[99, 66, 96, 13, 63, 5, 68, 94, 29]",[2],"{""median_norm"": 0.5445766348246628, ""mad"": 0.052367797665199306, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
21,apra,apra_hierarchical_cluster,"[99, 63, 5, 94, 29]","[66, 96, 13, 68]","{""best_k"": 2, ""best_score"": 0.4999910891056061, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 2.8964834213256836, ""1"": 4.357001304626465}, ""num_trusted"": 5, ""fallback_used"": false}"
21,apra,apra_trust_weighted_clip,"[99, 63, 5, 94, 29]",[],"{""base_clip"": 1.0, ""trust_weights"": {""99"": 0.0, ""63"": 0.25, ""5"": 0.25, ""94"": 0.25, ""29"": 0.25}, ""num_aggregated"": 5}"
22,apra,apra_mad_filter,"[45, 9, 98, 99, 38, 83, 86, 24, 34]",[1],"{""median_norm"": 0.5677572591553246, ""mad"": 0.12644986547653303, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
22,apra,apra_hierarchical_cluster,"[9, 98, 99, 38, 83, 86, 24, 34]",[45],"{""best_k"": 2, ""best_score"": 0.5395402908325195, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.935061454772949, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
22,apra,apra_trust_weighted_clip,"[9, 98, 99, 38, 83, 86, 24, 34]",[],"{""base_clip"": 1.0, ""trust_weights"": {""9"": 0.0, ""98"": 0.25, ""99"": 0.0, ""38"": 0.25, ""83"": 0.25, ""86"": 0.0, ""24"": 0.0, ""34"": 0.25}, ""num_aggregated"": 8}"
23,apra,apra_mad_filter,"[83, 82, 79, 81, 91, 53, 52, 90, 32]",[2],"{""median_norm"": 0.526942229970093, ""mad"": 0.11007045990136441, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
23,apra,apra_hierarchical_cluster,"[83, 82, 79, 81, 91, 53, 52, 90]",[32],"{""best_k"": 2, ""best_score"": 0.5329552888870239, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 7.507514953613281, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
23,apra,apra_trust_weighted_clip,"[83, 82, 79, 81, 91, 53, 52, 90]",[],"{""base_clip"": 1.0, ""trust_weights"": {""83"": 0.1666666716337204, ""82"": 0.1666666716337204, ""79"": 0.1666666716337204, ""81"": 0.0, ""91"": 0.0, ""53"": 0.1666666716337204, ""52"": 0.1666666716337204, ""90"": 0.1666666716337204}, ""num_aggregated"": 8}"
24,apra,apra_mad_filter,"[5, 99, 6, 94, 34, 46, 28, 76, 91]",[4],"{""median_norm"": 0.5171121296738186, ""mad"": 0.07537606306157071, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
24,apra,apra_hierarchical_cluster,"[5, 99, 6, 94, 34, 28, 76, 91]",[46],"{""best_k"": 2, ""best_score"": 0.6103702187538147, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.500374794006348, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
24,apra,apra_trust_weighted_clip,"[5, 99, 6, 94, 34, 28, 76, 91]",[],"{""base_clip"": 1.0, ""trust_weights"": {""5"": 0.20000000298023224, ""99"": 0.20000000298023224, ""6"": 0.0, ""94"": 0.20000000298023224, ""34"": 0.20000000298023224, ""28"": 0.0, ""76"": 0.20000000298023224, ""91"": 0.0}, ""num_aggregated"": 8}"
25,apra,apra_mad_filter,"[35, 90, 93, 71, 98, 70, 95, 54]","[4, 2]","{""median_norm"": 0.6133413000608205, ""mad"": 0.12055527403349103, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
25,apra,apra_hierarchical_cluster,"[35, 90, 93, 71, 98, 70, 95]",[54],"{""best_k"": 2, ""best_score"": 0.6735161542892456, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.605836868286133, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
25,apra,apra_trust_weighted_clip,"[35, 90, 93, 71, 98, 70, 95]",[],"{""base_clip"": 1.0, ""trust_weights"": {""35"": 0.0, ""90"": 0.20000000298023224, ""93"": 0.20000000298023224, ""71"": 0.20000000298023224, ""98"": 0.20000000298023224, ""70"": 0.20000000298023224, ""95"": 0.0}, ""num_aggregated"": 7}"
26,apra,apra_mad_filter,"[81, 22, 41, 14, 39, 88, 74, 49]","[3, 1]","{""median_norm"": 0.7836885503878168, ""mad"": 0.2380759847123778, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
26,apra,apra_hierarchical_cluster,"[81, 22, 41, 14, 39, 74, 49]",[88],"{""best_k"": 2, ""best_score"": 0.7341966032981873, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.097013473510742, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
26,apra,apra_trust_weighted_clip,"[81, 22, 41, 14, 39, 74, 49]",[],"{""base_clip"": 1.0, ""trust_weights"": {""81"": 0.1666666716337204, ""22"": 0.1666666716337204, ""41"": 0.0, ""14"": 0.1666666716337204, ""39"": 0.1666666716337204, ""74"": 0.1666666716337204, ""49"": 0.1666666716337204}, ""num_aggregated"": 7}"
27,apra,apra_mad_filter,"[57, 7, 73, 75, 65, 58, 27, 10]","[0, 95]","{""median_norm"": 0.6362219527833752, ""mad"": 0.09776161082556156, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
27,apra,apra_hierarchical_cluster,"[57, 7, 75, 65, 58, 27]","[73, 10]","{""best_k"": 2, ""best_score"": 0.7190201282501221, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.624530792236328, ""1"": 1.9527932405471802}, ""num_trusted"": 6, ""fallback_used"": false}"
27,apra,apra_trust_weighted_clip,"[57, 7, 75, 65, 58, 27]",[],"{""base_clip"": 1.0, ""trust_weights"": {""57"": 0.20000000298023224, ""7"": 0.20000000298023224, ""75"": 0.20000000298023224, ""65"": 0.0, ""58"": 0.20000000298023224, ""27"": 0.20000000298023224}, ""num_aggregated"": 6}"
28,apra,apra_mad_filter,"[76, 65, 15, 51, 53, 69, 72, 14]","[3, 1]","{""median_norm"": 0.636403356597424, ""mad"": 0.10763357196782963, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
28,apra,apra_hierarchical_cluster,"[76, 65, 51, 53, 72, 14]","[15, 69]","{""best_k"": 2, ""best_score"": 0.5956435203552246, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.9334349632263184, ""1"": 5.926702499389648}, ""num_trusted"": 6, ""fallback_used"": false}"
28,apra,apra_trust_weighted_clip,"[76, 65, 51, 53, 72, 14]",[],"{""base_clip"": 1.0, ""trust_weights"": {""76"": 0.20000000298023224, ""65"": 0.20000000298023224, ""51"": 0.20000000298023224, ""53"": 0.20000000298023224, ""72"": 0.0, ""14"": 0.20000000298023224}, ""num_aggregated"": 6}"
29,apra,apra_mad_filter,"[81, 70, 38, 49, 78, 14, 87]","[1, 3, 30]","{""median_norm"": 0.5895259114772032, ""mad"": 0.08999041268547484, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
29,apra,apra_hierarchical_cluster,"[70, 78, 14, 87]","[81, 38, 49]","{""best_k"": 2, ""best_score"": 0.43057161569595337, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 3.881896734237671, ""1"": 2.971637725830078}, ""num_trusted"": 4, ""fallback_used"": false}"
29,apra,apra_trust_weighted_clip,"[70, 78, 14, 87]",[],"{""base_clip"": 1.0, ""trust_weights"": {""70"": 0.0, ""78"": 0.0, ""14"": 0.5, ""87"": 0.5}, ""num_aggregated"": 4}"
30,apra,apra_mad_filter,"[71, 13, 47, 7, 49, 33, 42, 53]","[1, 34]","{""median_norm"": 0.7224376626011606, ""mad"": 0.07110975588067292, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
30,apra,apra_hierarchical_cluster,"[71, 13, 7, 49, 33, 42, 53]",[47],"{""best_k"": 2, ""best_score"": 0.5337599515914917, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.191368579864502, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
30,apra,apra_trust_weighted_clip,"[71, 13, 7, 49, 33, 42, 53]",[],"{""base_clip"": 1.0, ""trust_weights"": {""71"": 0.18553604185581207, ""13"": 0.18553604185581207, ""7"": 0.07231975346803665, ""49"": 0.18553604185581207, ""33"": 0.18553604185581207, ""42"": 0.0, ""53"": 0.18553604185581207}, ""num_aggregated"": 7}"
31,apra,apra_mad_filter,"[20, 48, 57, 30, 15, 45, 29, 54, 14]",[3],"{""median_norm"": 0.6586625034495821, ""mad"": 0.14214641199767905, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
31,apra,apra_hierarchical_cluster,"[20, 48, 57, 30, 15, 45, 29, 14]",[54],"{""best_k"": 2, ""best_score"": 0.5459551215171814, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.776783466339111, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
31,apra,apra_trust_weighted_clip,"[20, 48, 57, 30, 15, 45, 29, 14]",[],"{""base_clip"": 1.0, ""trust_weights"": {""20"": 0.22138117253780365, ""48"": 0.22138117253780365, ""57"": 0.22138117253780365, ""30"": 0.1144753247499466, ""15"": 0.0, ""45"": 0.0, ""29"": 0.0, ""14"": 0.22138117253780365}, ""num_aggregated"": 8}"
